bm23_presolved,bound_gmic,bound_vpc,bound_all_cuts,num_gmic,gmic_gen_time,gmic_apply_time,num_vpc,vpc_gen_time,vpc_apply_time,
16,24.49731967383218034229,20.57092176323557097817,24.49731967383218034229,6,0.00006400000000000004,0.00041099999999999991,0,0.00000000000000000000,0.00000000000000000000,
17,24.49914243792247603437,20.57092176323557097817,24.49914243792247603437,9,0.00009500000000000003,0.00047100000000000006,0,0.00000000000000000000,0.00000000000000000000,
18,24.50151986915106405718,20.57092176323557097817,24.50151986915106405718,9,0.00008599999999999992,0.00036699999999999927,0,0.00000000000000000000,0.00000000000000000000,
19,24.50460392764883721384,20.57092176323557097817,24.50460392764883721384,6,0.00006499999999999995,0.00030699999999999998,0,0.00000000000000000000,0.00000000000000000000,
20,24.50771833941507082955,20.57092176323557097817,24.50771833941507082955,7,0.00007799999999999994,0.00039900000000000005,0,0.00000000000000000000,0.00000000000000000000,
21,24.50931692833214015081,20.57092176323557097817,24.50931692833214015081,8,0.00008100000000000013,0.00037800000000000073,0,0.00000000000000000000,0.00000000000000000000,
22,24.50975190567207562253,20.57092176323557097817,24.50975190567207562253,8,0.00009099999999999994,0.00048999999999999998,0,0.00000000000000000000,0.00000000000000000000,
23,24.51082017118264388955,20.57092176323557097817,24.51082017118264388955,6,0.00007299999999999993,0.00050600000000000037,0,0.00000000000000000000,0.00000000000000000000,
24,24.51257408501134094081,20.57092176323557097817,24.51257408501134094081,8,0.00009400000000000012,0.00057299999999999886,0,0.00000000000000000000,0.00000000000000000000,
25,24.51302674796223968201,20.57092176323557097817,24.51302674796223968201,8,0.00009299999999999998,0.00067299999999999999,0,0.00000000000000000000,0.00000000000000000000,
26,24.51355634297056340642,20.57092176323557097817,24.51355634297056340642,9,0.00011700000000000013,0.00055400000000000067,0,0.00000000000000000000,0.00000000000000000000,
27,24.51391994752052738704,20.57092176323557097817,24.51391994752052738704,10,0.00012100000000000001,0.00059299999999999978,0,0.00000000000000000000,0.00000000000000000000,
28,24.51465160107534302369,20.57092176323557097817,24.51465160107534302369,8,0.00010299999999999979,0.00059999999999999984,0,0.00000000000000000000,0.00000000000000000000,
29,24.51491585624253488618,20.57092176323557097817,24.51491585624253488618,8,0.00010699999999999989,0.00051800000000000110,0,0.00000000000000000000,0.00000000000000000000,
30,24.51504662348644814074,20.57092176323557097817,24.51504662348644814074,10,0.00012600000000000024,0.00059700000000000031,0,0.00000000000000000000,0.00000000000000000000,
31,24.51550315831103787900,20.57092176323557097817,24.51550315831103787900,8,0.00011299999999999982,0.00082600000000000035,0,0.00000000000000000000,0.00000000000000000000,
32,24.51553453826462813936,20.57092176323557097817,24.51553453826462813936,8,0.00013699999999999997,0.00074099999999999860,0,0.00000000000000000000,0.00000000000000000000,
33,24.51565024352283472808,20.57092176323557097817,24.51565024352283472808,8,0.00014200000000000020,0.00080399999999999916,0,0.00000000000000000000,0.00000000000000000000,
34,24.51591033833751254178,20.57092176323557097817,24.51591033833751254178,8,0.00013299999999999987,0.00102899999999999867,0,0.00000000000000000000,0.00000000000000000000,
35,24.51616796889401328485,20.57092176323557097817,24.51616796889401328485,8,0.00013800000000000010,0.00072600000000000095,0,0.00000000000000000000,0.00000000000000000000,
36,24.51629701139014017031,20.57092176323557097817,24.51629701139014017031,8,0.00014499999999999973,0.00077900000000000191,0,0.00000000000000000000,0.00000000000000000000,
37,24.51636144007276740808,20.57092176323557097817,24.51636144007276740808,6,0.00011099999999999999,0.00082799999999999888,0,0.00000000000000000000,0.00000000000000000000,
38,24.51641738428163463936,20.57092176323557097817,24.51641738428163463936,8,0.00015700000000000002,0.00095399999999999999,0,0.00000000000000000000,0.00000000000000000000,
39,24.51649255764226609244,20.57092176323557097817,24.51649255764226609244,7,0.00011900000000000018,0.00072000000000000189,0,0.00000000000000000000,0.00000000000000000000,
40,24.51660897932369920227,20.57092176323557097817,24.51660897932369920227,6,0.00010900000000000016,0.00073699999999999807,0,0.00000000000000000000,0.00000000000000000000,
41,24.51661994032961544576,20.57092176323557097817,24.51661994032961544576,7,0.00013100000000000004,0.00143100000000000172,0,0.00000000000000000000,0.00000000000000000000,
42,24.51668231870466385658,20.57092176323557097817,24.51668231870466385658,7,0.00013999999999999950,0.00126300000000000023,0,0.00000000000000000000,0.00000000000000000000,
43,24.51673611886400649951,20.57092176323557097817,24.51673611886400649951,9,0.00016500000000000022,0.00122900000000000093,0,0.00000000000000000000,0.00000000000000000000,
44,24.51683419699830324134,20.57092176323557097817,24.51683419699830324134,7,0.00013400000000000044,0.00115499999999999978,0,0.00000000000000000000,0.00000000000000000000,
45,24.51688521151082866822,20.57092176323557097817,24.51688521151082866822,8,0.00019499999999999986,0.00155500000000000083,0,0.00000000000000000000,0.00000000000000000000,
46,24.51695576206320126289,20.57092176323557097817,24.51695576206320126289,8,0.00015799999999999929,0.00122799999999999992,0,0.00000000000000000000,0.00000000000000000000,
47,24.51723791686826814384,20.57092176323557097817,24.51723791686826814384,7,0.00015800000000000015,0.00117399999999999796,0,0.00000000000000000000,0.00000000000000000000,
48,24.51733059406837966776,20.57092176323557097817,24.51733059406837966776,7,0.00018199999999999987,0.00158299999999999760,0,0.00000000000000000000,0.00000000000000000000,
49,24.51760306076842965695,20.57092176323557097817,24.51760306076842965695,8,0.00018800000000000067,0.00126899999999999583,0,0.00000000000000000000,0.00000000000000000000,
50,24.51783756765352251250,20.57092176323557097817,24.51783756765352251250,8,0.00018199999999999987,0.00132499999999999979,0,0.00000000000000000000,0.00000000000000000000,
51,24.51792548467361498865,20.57092176323557097817,24.51792548467361498865,9,0.00018599999999999953,0.00116199999999999637,0,0.00000000000000000000,0.00000000000000000000,
52,24.51795269736656379678,20.57092176323557097817,24.51795269736656379678,7,0.00015500000000000062,0.00116800000000000237,0,0.00000000000000000000,0.00000000000000000000,
53,24.51799333150031046102,20.57092176323557097817,24.51799333150031046102,8,0.00017499999999999981,0.00092999999999999333,0,0.00000000000000000000,0.00000000000000000000,
54,24.51799871335786917825,20.57092176323557097817,24.51799871335786917825,7,0.00015800000000000015,0.00086600000000000565,0,0.00000000000000000000,0.00000000000000000000,
55,24.51810270486532772338,20.57092176323557097817,24.51810270486532772338,7,0.00015299999999999949,0.00111899999999999500,0,0.00000000000000000000,0.00000000000000000000,
56,24.51819469632637549239,20.57092176323557097817,24.51819469632637549239,7,0.00015100000000000009,0.00128199999999999842,0,0.00000000000000000000,0.00000000000000000000,
57,24.51838430431283555322,20.57092176323557097817,24.51838430431283555322,9,0.00020199999999999992,0.00128600000000000242,0,0.00000000000000000000,0.00000000000000000000,
58,24.51903425792307444908,20.57092176323557097817,24.51903425792307444908,8,0.00018300000000000000,0.00098499999999999976,0,0.00000000000000000000,0.00000000000000000000,
59,24.51914604909871187033,20.57092176323557097817,24.51914604909871187033,9,0.00020500000000000032,0.00193999999999999728,0,0.00000000000000000000,0.00000000000000000000,
60,24.51921794386010233779,20.57092176323557097817,24.51921794386010233779,7,0.00017100000000000014,0.00103299999999999920,0,0.00000000000000000000,0.00000000000000000000,
61,24.51928475912184168806,20.57092176323557097817,24.51928475912184168806,7,0.00015799999999999929,0.00109399999999999775,0,0.00000000000000000000,0.00000000000000000000,
62,24.51945217858150627421,20.57092176323557097817,24.51945217858150627421,8,0.00017400000000000054,0.00112500000000000100,0,0.00000000000000000000,0.00000000000000000000,
63,24.51965991918952170181,20.57092176323557097817,24.51965991918952170181,9,0.00023000000000000017,0.00204100000000000115,0,0.00000000000000000000,0.00000000000000000000,
64,24.51974251601204812800,20.57092176323557097817,24.51974251601204812800,8,0.00023799999999999950,0.00131799999999999973,0,0.00000000000000000000,0.00000000000000000000,
65,24.51999925545842984320,20.57092176323557097817,24.51999925545842984320,8,0.00021799999999999944,0.00122200000000000086,0,0.00000000000000000000,0.00000000000000000000,
66,24.52015686979478914509,20.57092176323557097817,24.52015686979478914509,8,0.00023600000000000010,0.00165099999999999969,0,0.00000000000000000000,0.00000000000000000000,
67,24.52022181653342514096,20.57092176323557097817,24.52022181653342514096,8,0.00023300000000000057,0.00137099999999999722,0,0.00000000000000000000,0.00000000000000000000,
68,24.52030208703281033422,20.57092176323557097817,24.52030208703281033422,7,0.00023300000000000057,0.00162700000000000344,0,0.00000000000000000000,0.00000000000000000000,
69,24.52033317836456305372,20.57092176323557097817,24.52033317836456305372,7,0.00019499999999999899,0.00148500000000000021,0,0.00000000000000000000,0.00000000000000000000,
70,24.52034915949907656341,20.57092176323557097817,24.52034915949907656341,7,0.00020799999999999985,0.00155899999999999789,0,0.00000000000000000000,0.00000000000000000000,
71,24.52042855530176623802,20.57092176323557097817,24.52042855530176623802,7,0.00019700000000000099,0.00209299999999999764,0,0.00000000000000000000,0.00000000000000000000,
72,24.52047941485340132317,20.57092176323557097817,24.52047941485340132317,8,0.00021299999999999965,0.00174099999999999949,0,0.00000000000000000000,0.00000000000000000000,
73,24.52054919457280846018,20.57092176323557097817,24.52054919457280846018,8,0.00023300000000000057,0.00204300000000000315,0,0.00000000000000000000,0.00000000000000000000,
74,24.52056131404327388168,20.57092176323557097817,24.52056131404327388168,8,0.00023199999999999957,0.00226499999999998924,0,0.00000000000000000000,0.00000000000000000000,
75,24.52057512525668059311,20.57092176323557097817,24.52057512525668059311,7,0.00022400000000000024,0.00217799999999999938,0,0.00000000000000000000,0.00000000000000000000,
76,24.52060675198586991996,20.57092176323557097817,24.52060675198586991996,7,0.00021499999999999991,0.00133400000000000185,0,0.00000000000000000000,0.00000000000000000000,
77,24.52063167790396391865,20.57092176323557097817,24.52063167790396391865,7,0.00022499999999999951,0.00177299999999999680,0,0.00000000000000000000,0.00000000000000000000,
78,24.52065726983403592953,20.57092176323557097817,24.52065726983403592953,7,0.00022999999999999930,0.00183700000000000530,0,0.00000000000000000000,0.00000000000000000000,
79,24.52071619413870351423,20.57092176323557097817,24.52071619413870351423,6,0.00017700000000000007,0.00162899999999999157,0,0.00000000000000000000,0.00000000000000000000,
80,24.52074645437029687400,20.57092176323557097817,24.52074645437029687400,6,0.00017600000000000081,0.00156299999999999495,0,0.00000000000000000000,0.00000000000000000000,
81,24.52082480915647977326,20.57092176323557097817,24.52082480915647977326,8,0.00023300000000000057,0.00181100000000000705,0,0.00000000000000000000,0.00000000000000000000,
82,24.52086378010864109456,20.57092176323557097817,24.52086378010864109456,7,0.00020399999999999932,0.00160799999999999832,0,0.00000000000000000000,0.00000000000000000000,
83,24.52094873345180303659,20.57092176323557097817,24.52094873345180303659,6,0.00018199999999999987,0.00179899999999999505,0,0.00000000000000000000,0.00000000000000000000,
84,24.52104109867012482482,20.57092176323557097817,24.52104109867012482482,9,0.00024399999999999943,0.00196799999999999753,0,0.00000000000000000000,0.00000000000000000000,
85,24.52131676185573994076,20.57092176323557097817,24.52131676185573994076,6,0.00020799999999999985,0.00196200000000000541,0,0.00000000000000000000,0.00000000000000000000,
86,24.52135591269198044984,20.57092176323557097817,24.52135591269198044984,9,0.00029999999999999992,0.00187899999999999179,0,0.00000000000000000000,0.00000000000000000000,
87,24.52140847823366343050,20.57092176323557097817,24.52140847823366343050,8,0.00025100000000000122,0.00244300000000000073,0,0.00000000000000000000,0.00000000000000000000,
88,24.52145059111439451272,20.57092176323557097817,24.52145059111439451272,10,0.00029399999999999912,0.00231599999999999862,0,0.00000000000000000000,0.00000000000000000000,
89,24.52146121787542654147,20.57092176323557097817,24.52146121787542654147,9,0.00028900000000000106,0.00227600000000000025,0,0.00000000000000000000,0.00000000000000000000,
90,24.52146899696423787418,20.57092176323557097817,24.52146899696423787418,9,0.00029699999999999865,0.00239299999999999236,0,0.00000000000000000000,0.00000000000000000000,
91,24.52148402092181811440,20.57092176323557097817,24.52148402092181811440,9,0.00028300000000000027,0.00175999999999999768,0,0.00000000000000000000,0.00000000000000000000,
92,24.52154232078526874261,20.57092176323557097817,24.52154232078526874261,7,0.00023399999999999983,0.00160500000000000920,0,0.00000000000000000000,0.00000000000000000000,
93,24.52170654448979547624,20.57092176323557097817,24.52170654448979547624,5,0.00018100000000000060,0.00193800000000000916,0,0.00000000000000000000,0.00000000000000000000,
94,24.52211010589205386623,20.57092176323557097817,24.52211010589205386623,9,0.00031199999999999978,0.00208499999999998964,0,0.00000000000000000000,0.00000000000000000000,
95,24.52234650545664607080,20.57092176323557097817,24.52234650545664607080,9,0.00034200000000000029,0.00186700000000000754,0,0.00000000000000000000,0.00000000000000000000,
96,24.52251173604759415525,20.57092176323557097817,24.52251173604759415525,8,0.00034299999999999956,0.00228999999999998649,0,0.00000000000000000000,0.00000000000000000000,
97,24.52263512555839497509,20.57092176323557097817,24.52263512555839497509,7,0.00027499999999999920,0.00265800000000000758,0,0.00000000000000000000,0.00000000000000000000,
98,24.52271322142852483239,20.57092176323557097817,24.52271322142852483239,9,0.00029900000000000065,0.00216099999999999626,0,0.00000000000000000000,0.00000000000000000000,
99,24.52280355854541582517,20.57092176323557097817,24.52280355854541582517,9,0.00030099999999999918,0.00209299999999999764,0,0.00000000000000000000,0.00000000000000000000,
100,24.52283939689389313799,20.57092176323557097817,24.52283939689389313799,9,0.00028800000000000006,0.00258399999999998908,0,0.00000000000000000000,0.00000000000000000000,
101,24.52291553457930817217,20.57092176323557097817,24.52291553457930817217,8,0.00028700000000000253,0.00257400000000000684,0,0.00000000000000000000,0.00000000000000000000,
102,24.52306784307653941823,20.57092176323557097817,24.52306784307653941823,9,0.00030900000000000025,0.00290499999999999092,0,0.00000000000000000000,0.00000000000000000000,
103,24.52325760423838474367,20.57092176323557097817,24.52325760423838474367,8,0.00028499999999999706,0.00284899999999999043,0,0.00000000000000000000,0.00000000000000000000,
104,24.52359500167204231502,20.57092176323557097817,24.52359500167204231502,9,0.00031300000000000078,0.00269900000000000695,0,0.00000000000000000000,0.00000000000000000000,
105,24.52446471856712051363,20.57092176323557097817,24.52446471856712051363,9,0.00034400000000000056,0.00234400000000001274,0,0.00000000000000000000,0.00000000000000000000,
106,24.52477729104605685961,20.57092176323557097817,24.52477729104605685961,9,0.00033800000000000149,0.00241000000000002323,0,0.00000000000000000000,0.00000000000000000000,
107,24.52489304684835857984,20.57092176323557097817,24.52489304684835857984,8,0.00028899999999999759,0.00195399999999998353,0,0.00000000000000000000,0.00000000000000000000,
108,24.52502375324324290773,20.57092176323557097817,24.52502375324324290773,8,0.00032599999999999990,0.00212699999999999001,0,0.00000000000000000000,0.00000000000000000000,
109,24.52543862860627399414,20.57092176323557097817,24.52543862860627399414,8,0.00030700000000000172,0.00231200000000000849,0,0.00000000000000000000,0.00000000000000000000,
110,24.52618547403747939484,20.57092176323557097817,24.52618547403747939484,6,0.00023899999999999963,0.00225000000000000200,0,0.00000000000000000000,0.00000000000000000000,
111,24.52658771699431383695,20.57092176323557097817,24.52658771699431383695,8,0.00030600000000000072,0.00273499999999998744,0,0.00000000000000000000,0.00000000000000000000,
112,24.52663187003237510453,20.57092176323557097817,24.52663187003237510453,10,0.00040899999999999964,0.00226200000000001400,0,0.00000000000000000000,0.00000000000000000000,
113,24.52735728117302826945,20.57092176323557097817,24.52735728117302826945,7,0.00031199999999999978,0.00184499999999998554,0,0.00000000000000000000,0.00000000000000000000,
114,24.53794015072784162612,20.57092176323557097817,24.53794015072784162612,4,0.00023600000000000010,0.00292000000000000592,0,0.00000000000000000000,0.00000000000000000000,
115,24.56253508492396164797,20.57092176323557097817,24.56253508492396164797,8,0.00033000000000000043,0.00218299999999999050,0,0.00000000000000000000,0.00000000000000000000,
116,24.57633407108248846384,20.57092176323557097817,24.57633407108248846384,7,0.00026999999999999941,0.00244600000000000373,0,0.00000000000000000000,0.00000000000000000000,
117,24.58944347921570638960,20.57092176323557097817,24.58944347921570638960,9,0.00039799999999999905,0.00242100000000000648,0,0.00000000000000000000,0.00000000000000000000,
118,24.59216320900197061405,20.57092176323557097817,24.59216320900197061405,8,0.00033599999999999949,0.00314599999999998214,0,0.00000000000000000000,0.00000000000000000000,
119,24.59892456906087687685,20.57092176323557097817,24.59892456906087687685,7,0.00032400000000000137,0.00283300000000000218,0,0.00000000000000000000,0.00000000000000000000,
120,24.60570761813774964821,20.57092176323557097817,24.60570761813774964821,9,0.00035299999999999915,0.00388900000000000357,0,0.00000000000000000000,0.00000000000000000000,
121,24.60773707009976973836,20.57092176323557097817,24.60773707009976973836,6,0.00033499999999999849,0.00315099999999998714,0,0.00000000000000000000,0.00000000000000000000,
122,24.61159944239854269199,20.57092176323557097817,24.61159944239854269199,7,0.00042200000000000223,0.00399299999999999655,0,0.00000000000000000000,0.00000000000000000000,
123,24.61833555188630029420,20.57092176323557097817,24.61833555188630029420,8,0.00041700000000000070,0.00451700000000002100,0,0.00000000000000000000,0.00000000000000000000,
124,24.62220404488104463780,20.57092176323557097817,24.62220404488104463780,9,0.00042399999999999730,0.00262599999999998945,0,0.00000000000000000000,0.00000000000000000000,
125,24.62445633282372980943,20.57092176323557097817,24.62445633282372980943,8,0.00039300000000000099,0.00394500000000000406,0,0.00000000000000000000,0.00000000000000000000,
126,24.63129379577178923455,20.57092176323557097817,24.63129379577178923455,7,0.00032800000000000190,0.00300399999999997891,0,0.00000000000000000000,0.00000000000000000000,
127,24.63505243525636245749,20.57092176323557097817,24.63505243525636245749,10,0.00044099999999999695,0.00252300000000002522,0,0.00000000000000000000,0.00000000000000000000,
128,24.63755359934532762622,20.57092176323557097817,24.63755359934532762622,9,0.00038200000000000039,0.00266600000000000170,0,0.00000000000000000000,0.00000000000000000000,
129,24.63863567291362599576,20.57092176323557097817,24.63863567291362599576,10,0.00040500000000000258,0.00293999999999999817,0,0.00000000000000000000,0.00000000000000000000,
130,24.63941388086163541971,20.57092176323557097817,24.63941388086163541971,9,0.00038899999999999699,0.00275400000000000644,0,0.00000000000000000000,0.00000000000000000000,
131,24.63958187155573753557,20.57092176323557097817,24.63958187155573753557,8,0.00035300000000000262,0.00221299999999999275,0,0.00000000000000000000,0.00000000000000000000,
132,24.63971732909995893124,20.57092176323557097817,24.63971732909995893124,8,0.00036999999999999880,0.00310799999999999965,0,0.00000000000000000000,0.00000000000000000000,
133,24.63991513987069126301,20.57092176323557097817,24.63991513987069126301,8,0.00043999999999999942,0.00261900000000001021,0,0.00000000000000000000,0.00000000000000000000,
134,24.64121547088398145320,20.57092176323557097817,24.64121547088398145320,7,0.00038700000000000193,0.00329099999999998838,0,0.00000000000000000000,0.00000000000000000000,
135,24.64175264386893005053,20.57092176323557097817,24.64175264386893005053,9,0.00043299999999999936,0.00277700000000000169,0,0.00000000000000000000,0.00000000000000000000,
136,24.64310796397280611814,20.57092176323557097817,24.64310796397280611814,7,0.00039900000000000005,0.00342100000000000737,0,0.00000000000000000000,0.00000000000000000000,
137,24.64499041078366659008,20.57092176323557097817,24.64499041078366659008,10,0.00045399999999999954,0.00262099999999998445,0,0.00000000000000000000,0.00000000000000000000,
138,24.64784761381044475570,20.57092176323557097817,24.64784761381044475570,8,0.00043400000000000036,0.00298200000000001242,0,0.00000000000000000000,0.00000000000000000000,
139,24.64898047944491921157,20.57092176323557097817,24.64898047944491921157,7,0.00039399999999999852,0.00317899999999998739,0,0.00000000000000000000,0.00000000000000000000,
140,24.64947353905686000530,20.57092176323557097817,24.64947353905686000530,8,0.00045300000000000201,0.00358600000000000585,0,0.00000000000000000000,0.00000000000000000000,
141,24.64987037867823715942,20.57092176323557097817,24.64987037867823715942,9,0.00043499999999999789,0.00309499999999998665,0,0.00000000000000000000,0.00000000000000000000,
142,24.65007923343765838808,20.57092176323557097817,24.65007923343765838808,10,0.00046999999999999820,0.00261800000000000921,0,0.00000000000000000000,0.00000000000000000000,
143,24.65045991708900174899,20.57092176323557097817,24.65045991708900174899,9,0.00045000000000000595,0.00307899999999999840,0,0.00000000000000000000,0.00000000000000000000,
144,24.65068054014939491481,20.57092176323557097817,24.65068054014939491481,10,0.00044599999999999501,0.00341099999999999737,0,0.00000000000000000000,0.00000000000000000000,
145,24.65075562298257949578,20.57092176323557097817,24.65075562298257949578,9,0.00042400000000000077,0.00370099999999998208,0,0.00000000000000000000,0.00000000000000000000,
146,24.65086366647773985505,20.57092176323557097817,24.65086366647773985505,9,0.00044000000000000289,0.00350799999999998335,0,0.00000000000000000000,0.00000000000000000000,
147,24.65095249500022944744,20.57092176323557097817,24.65095249500022944744,9,0.00041999999999999676,0.00277499999999997193,0,0.00000000000000000000,0.00000000000000000000,
148,24.65099228863996216887,20.57092176323557097817,24.65099228863996216887,9,0.00044100000000000389,0.00357200000000001960,0,0.00000000000000000000,0.00000000000000000000,
149,24.65101057150746655111,20.57092176323557097817,24.65101057150746655111,9,0.00045100000000000001,0.00327300000000002589,0,0.00000000000000000000,0.00000000000000000000,
150,24.65103045853055974135,20.57092176323557097817,24.65103045853055974135,9,0.00044899999999999801,0.00280999999999997918,0,0.00000000000000000000,0.00000000000000000000,
151,24.65109101150837744854,20.57092176323557097817,24.65109101150837744854,8,0.00046000000000000207,0.00383299999999997532,0,0.00000000000000000000,0.00000000000000000000,
152,24.65110512046440405243,20.57092176323557097817,24.65110512046440405243,10,0.00053099999999999675,0.00399399999999999755,0,0.00000000000000000000,0.00000000000000000000,
153,24.65111094751581077844,20.57092176323557097817,24.65111094751581077844,8,0.00045699999999999907,0.00321199999999999264,0,0.00000000000000000000,0.00000000000000000000,
154,24.65115333951844434068,20.57092176323557097817,24.65115333951844434068,9,0.00047300000000000120,0.00361400000000000610,0,0.00000000000000000000,0.00000000000000000000,
155,24.65119053977912599862,20.57092176323557097817,24.65119053977912599862,7,0.00040199999999999958,0.00413400000000002654,0,0.00000000000000000000,0.00000000000000000000,
156,24.65124432476314453311,20.57092176323557097817,24.65124432476314453311,8,0.00045100000000000001,0.00440499999999999226,0,0.00000000000000000000,0.00000000000000000000,
157,24.65125534551059516275,20.57092176323557097817,24.65125534551059516275,9,0.00055399999999999894,0.00433300000000003127,0,0.00000000000000000000,0.00000000000000000000,
158,24.65127529035618891839,20.57092176323557097817,24.65127529035618891839,9,0.00054200000000000081,0.00407400000000002205,0,0.00000000000000000000,0.00000000000000000000,
159,24.65130232304048618630,20.57092176323557097817,24.65130232304048618630,10,0.00057600000000000012,0.00428499999999998327,0,0.00000000000000000000,0.00000000000000000000,
160,24.65131613662378029517,20.57092176323557097817,24.65131613662378029517,10,0.00056099999999999900,0.00477000000000005198,0,0.00000000000000000000,0.00000000000000000000,
161,24.65133986267849763863,20.57092176323557097817,24.65133986267849763863,9,0.00057200000000000306,0.00407400000000002205,0,0.00000000000000000000,0.00000000000000000000,
162,24.65138993544577061812,20.57092176323557097817,24.65138993544577061812,9,0.00056499999999999606,0.00475399999999998046,0,0.00000000000000000000,0.00000000000000000000,
163,24.65154840706157557406,20.57092176323557097817,24.65154840706157557406,8,0.00046100000000000307,0.00423500000000004428,0,0.00000000000000000000,0.00000000000000000000,
164,24.65172137768588100926,20.57092176323557097817,24.65172137768588100926,9,0.00054799999999999988,0.00309500000000001441,0,0.00000000000000000000,0.00000000000000000000,
165,24.65182252205029911352,20.57092176323557097817,24.65182252205029911352,9,0.00055899999999999700,0.00377600000000000158,0,0.00000000000000000000,0.00000000000000000000,
166,24.65197263079133449537,20.57092176323557097817,24.65197263079133449537,9,0.00056600000000000400,0.00417899999999998828,0,0.00000000000000000000,0.00000000000000000000,
167,24.65217266974247678490,20.57092176323557097817,24.65217266974247678490,9,0.00053099999999999675,0.00356400000000001160,0,0.00000000000000000000,0.00000000000000000000,
168,24.65222707743332719588,20.57092176323557097817,24.65222707743332719588,9,0.00056400000000000200,0.00438800000000000301,0,0.00000000000000000000,0.00000000000000000000,
169,24.65285946860208809994,20.57092176323557097817,24.65285946860208809994,8,0.00052900000000000169,0.00406000000000000805,0,0.00000000000000000000,0.00000000000000000000,
170,24.65305869145310069257,20.57092176323557097817,24.65305869145310069257,9,0.00058399999999999425,0.00392500000000001181,0,0.00000000000000000000,0.00000000000000000000,
171,24.65315833015391788763,20.57092176323557097817,24.65315833015391788763,9,0.00058300000000000018,0.00460300000000002374,0,0.00000000000000000000,0.00000000000000000000,
172,24.65320338779338271706,20.57092176323557097817,24.65320338779338271706,9,0.00055200000000000388,0.00330500000000000238,0,0.00000000000000000000,0.00000000000000000000,
173,24.65334870410489287451,20.57092176323557097817,24.65334870410489287451,8,0.00050599999999999951,0.00396599999999996955,0,0.00000000000000000000,0.00000000000000000000,
174,24.65384125107522450548,20.57092176323557097817,24.65384125107522450548,8,0.00050499999999999851,0.00351400000000001711,0,0.00000000000000000000,0.00000000000000000000,
175,24.65473980041210566583,20.57092176323557097817,24.65473980041210566583,8,0.00051999999999999963,0.00426500000000001878,0,0.00000000000000000000,0.00000000000000000000,
176,24.65491006013328245672,20.57092176323557097817,24.65491006013328245672,8,0.00050599999999999951,0.00500299999999997969,0,0.00000000000000000000,0.00000000000000000000,
177,24.65501410852333918911,20.57092176323557097817,24.65501410852333918911,8,0.00053999999999999881,0.00457299999999999374,0,0.00000000000000000000,0.00000000000000000000,
178,24.65513311202660062804,20.57092176323557097817,24.65513311202660062804,9,0.00063900000000000068,0.00380399999999997407,0,0.00000000000000000000,0.00000000000000000000,
179,24.65525509725821251550,20.57092176323557097817,24.65525509725821251550,9,0.00054300000000000181,0.00410199999999999454,0,0.00000000000000000000,0.00000000000000000000,
