aligninq_presolved,bound_gmic,bound_vpc,bound_all_cuts,num_gmic,gmic_gen_time,gmic_apply_time,num_vpc,vpc_gen_time,vpc_apply_time,
0,2654.73680220533242390957,2654.73680220533242390957,2654.73680220533242390957,0,0.000000,0.016426,0,0.000000,0.016426,
1,2661.48867500129244945128,2659.02035495846075718873,2663.97129043033191919676,182,0.05378399999999999848,0.30658699999999999841,185,11.14230399999999931993,0.18316599999999999548,
2,2664.33589373021868595970,2664.20987278633265304961,2665.63599652875518586370,187,0.16997699999999998921,0.67245099999999990992,181,12.23570799999999891838,0.53135299999999996423,
3,2665.99999999970214048517,2667.32162517575352467247,2668.45525605579950934043,187,0.28613699999999997470,0.54046100000000008023,177,19.33498000000000160981,0.45628400000000013392,
4,2668.99999999970168573782,2668.30856716069547474035,2669.65270245917918146006,192,0.41502200000000000202,0.96689900000000017499,186,22.32677300000000286673,0.61016899999999996140,
5,2669.99999999971350916894,2668.59731772830218687886,2670.71235612497684996924,186,0.52688800000000002299,1.31325799999999981438,188,22.73314499999999327429,0.82095499999999965723,
6,2670.99999999971259967424,2670.69520967966900570900,2671.05811535453494798276,186,0.64492900000000008554,0.30794899999999936213,184,43.42150399999999876854,0.88520699999999941099,
7,2671.99999999955343810143,2670.69520967966900570900,2671.99999999955161911203,193,0.80080399999999984928,0.18203699999999933823,0,19.81728799999999068859,0.00000000000000000000,
