bm23_presolved,bound_gmic,bound_vpc,bound_all_cuts,num_gmic,gmic_gen_time,gmic_apply_time,num_vpc,vpc_gen_time,vpc_apply_time,
37,26.20237057006933056869,26.22923689815277725756,26.22993556338752441093,19,0.00082699999999999961,0.00282699999999999618,20,0.33417699999999950222,0.00670300000000001450,
38,26.20363917068794989973,26.24148281807773130936,26.24361896845934793987,17,0.00076200000000000052,0.00205799999999999733,21,0.41181300000000042871,0.00670200000000004126,
39,26.21535109211926339867,26.24995491921691836978,26.25154067723928008604,18,0.00085600000000000086,0.00369900000000000090,24,0.52034299999999955588,0.00718099999999999294,
40,26.24231586679474759194,26.27046784948507607282,26.27046784948508317825,21,0.00090899999999999835,0.00329100000000000226,22,0.53610299999999977416,0.00604700000000002458,
41,26.26344797400276220856,26.28506583639789795370,26.28565147396541945568,16,0.00086699999999999972,0.00382900000000000601,20,0.47940700000000013858,0.00797400000000003661,
42,26.28513584931073410189,26.29747300288527256384,26.30064727697959980901,17,0.00085700000000000012,0.00307299999999999934,16,0.38677999999999990166,0.00799499999999997435,
43,26.29645245241972162376,26.30340058725924379246,26.30653737405299352758,17,0.00100100000000000189,0.00328400000000000220,21,0.55167000000000054882,0.00484099999999998420,
44,26.29848594594375654765,26.31088051528413629399,26.31239476384274311727,18,0.00090099999999999902,0.00337099999999999900,19,0.56074599999999996669,0.00794800000000006612,
45,26.30085817352605204178,26.31979532200646687556,26.32004571905503809148,19,0.00099099999999999883,0.00366899999999999171,19,0.63071399999999933073,0.00871100000000002428,
46,26.31118132435839740424,26.32049366924677613611,26.32354385334058477497,21,0.00102700000000000014,0.00390700000000000769,21,0.53731300000000103978,0.00452200000000002600,
47,26.31828087053235165627,26.33640140879220226111,26.33640140879220581382,20,0.00107000000000000151,0.00478499999999999759,21,0.58423699999999989529,0.00862300000000004729,
48,26.32225551348189185319,26.36291545601526919995,26.36291545601525498910,18,0.00107499999999999957,0.00403099999999999292,18,0.50792999999999999261,0.00683000000000000274,
49,26.32255291386805851062,26.36542296081894676263,26.36850679852258494407,21,0.00135300000000000004,0.00319300000000000139,20,0.51779299999999928161,0.00607599999999997031,
50,26.32423684904440008836,26.38867032683300806184,26.38867032683301161455,20,0.00118099999999999802,0.00413299999999999779,24,0.66548500000000032628,0.00856999999999996653,
51,26.36481075553138708756,26.40323799947015714906,26.40405494375770345528,18,0.00106800000000000297,0.00452400000000000024,19,0.51936199999999921317,0.00899000000000005350,
52,26.39522667592372684453,26.41593497371956900110,26.41719976686454174342,20,0.00114399999999999918,0.00406299999999999717,19,0.57609900000000102693,0.00802199999999997360,
53,26.40333389926412976934,26.43633322936145546578,26.43633322936145191306,17,0.00112500000000000100,0.00321999999999998676,21,0.58629299999999950899,0.00938600000000000545,
54,26.42663504844081145961,26.44538101409582608881,26.44761316323834421382,18,0.00126199999999999923,0.00493200000000000582,20,0.63115099999999912939,0.00900899999999982271,
55,26.44133311998731272752,26.45559199928931093382,26.46150222067294421890,17,0.00116399999999999837,0.00517700000000000105,20,0.59167100000000161231,0.01120799999999988472,
56,26.45226869089490406850,26.45607175321599058293,26.46864612380245773693,19,0.00135199999999999904,0.00497799999999999632,17,0.56461799999999939814,0.00760800000000005916,
57,26.46055493227137489498,26.47089054063610191747,26.47699535059784281543,17,0.00141900000000000359,0.00339099999999999124,19,0.65225299999999819534,0.01229400000000002713,
58,26.46880844515280273299,26.47456702087782787203,26.48501383491947080984,16,0.00120299999999999574,0.00337099999999999900,19,0.61983600000000294017,0.00588900000000003310,
59,26.48216122239167802377,26.48003651601079155853,26.48838697980547962629,20,0.00136800000000000116,0.00460099999999999398,17,0.63366699999999909210,0.00827500000000003233,
60,26.48732063470006892203,26.48769685617575220249,26.49089806460812823730,16,0.00153899999999999870,0.00427099999999999702,18,0.78775299999999859324,0.01097300000000012155,
61,26.48973156349485336136,26.49221101855516380397,26.49258902625633993466,17,0.00138800000000000034,0.00592600000000001459,17,0.91265600000000191017,0.01096399999999997377,
62,26.49077164103501402792,26.50090118707094077877,26.50094462367785297374,15,0.00119199999999999862,0.00585899999999997534,16,0.82672399999999868214,0.01099099999999997301,
63,26.49936152020261914686,26.50588455439904222999,26.50599947340606377111,18,0.00147200000000000109,0.00688600000000000323,20,0.81548700000000096111,0.01716099999999998182,
64,26.49970514853785630294,26.51003363945615376451,26.51164063123472303118,19,0.00144600000000000284,0.00429999999999999827,20,0.72199600000000074829,0.01763899999999996027,
65,26.50239052812833406847,26.51205387395777179904,26.51396883017548589123,19,0.00171799999999999731,0.00586700000000001110,21,0.87771499999999846864,0.01310999999999995502,
66,26.51052120182848526042,26.52579588623229156497,26.52582956491629317952,17,0.00151300000000000046,0.00530699999999997840,18,0.86488100000000045497,0.01038899999999998158,
67,26.51207451215032762093,26.54739064181726604374,26.54739064181726959646,18,0.00141100000000000253,0.00349000000000002086,19,0.83564399999999849911,0.01243400000000005612,
68,26.53706795697680220769,26.54751515296833019875,26.55211962683480209080,23,0.00172100000000000031,0.00630700000000000705,23,0.89185700000000167620,0.00929199999999985593,
69,26.54629081925004996378,26.55085834123688570685,26.55529644529643462647,22,0.00162299999999999944,0.00705300000000000371,19,1.09024799999999899569,0.01165700000000002845,
70,26.55228295032628338390,26.55696682272521158552,26.56100797873683561079,21,0.00172399999999999637,0.00911200000000000898,21,0.97823800000000105115,0.01079699999999994553,
71,26.55326350382736677602,26.55886580222830772868,26.56296461186192559012,19,0.00208799999999999958,0.00521999999999997466,23,1.00543000000000048999,0.01048300000000002008,
72,26.55481396720553988189,26.56938566356217634734,26.56938566356216568920,20,0.00166300000000000475,0.00665100000000001801,21,1.20203299999999657643,0.01216899999999987436,
73,26.55821265460095048638,26.59130011109257551993,26.59130011109257551993,16,0.00170199999999999518,0.00484399999999998720,20,0.99907300000000276441,0.02324900000000029721,
74,26.56419611592345475515,26.61058436859313758305,26.61058436859313047762,15,0.00147699999999999915,0.00550000000000000488,20,0.94972800000000034970,0.01199700000000003541,
75,26.60332904639755469134,26.62095820442355531554,26.62535537578760624911,18,0.00186500000000000554,0.00627500000000000280,15,0.61336700000000021760,0.01274700000000006384,
76,26.61360136951027755003,26.63645161456274124134,26.63943488201615750199,16,0.00159600000000000020,0.00632199999999999429,20,0.78569199999999739248,0.00863300000000011281,
77,26.62781032818247339833,26.64084357933467472890,26.64562815395447969991,15,0.00153899999999999870,0.00540099999999998914,18,0.98423799999999772581,0.01183900000000015496,
78,26.63814070461090466324,26.65545157813225429777,26.65764237758721932892,17,0.00173600000000000143,0.00586600000000001010,18,0.92360299999999995180,0.01490700000000000358,
79,26.65096922608827512136,26.66340284737252730451,26.67221450396905879643,17,0.00184800000000000242,0.00682299999999999573,19,1.22161800000000653199,0.01218200000000013716,
80,26.66092967916143408047,26.66879719958628669474,26.67785693285758341631,17,0.00192599999999999716,0.00563700000000000312,19,0.96961099999999333932,0.01566900000000037707,
81,26.66601772955657878583,26.68007885327162753697,26.68413148234568765815,20,0.00198299999999999865,0.00778200000000001113,21,1.24056800000000322370,0.01257900000000011786,
82,26.66997922760725714397,26.68921488275430320414,26.69854744531209789216,18,0.00241900000000000448,0.00519999999999998241,18,0.98594500000000095952,0.01302000000000003155,
83,26.67283760993765895364,26.70042574069439567097,26.70486018567020636283,19,0.00214799999999999713,0.00537799999999999390,20,1.05020999999999986585,0.01429999999999997939,
84,26.70024452669631997992,26.70673832204565911752,26.70678174491327538931,20,0.00237400000000000111,0.00590000000000001634,19,1.11507499999999737383,0.01705800000000001759,
85,26.70568067893326968942,26.72189229302586355175,26.72189830204617067011,15,0.00214099999999999013,0.00682699999999997198,16,1.24336900000000127875,0.01456199999999974182,
86,26.71364115228568181237,26.72267587624446605332,26.72507062669275512690,15,0.00191900000000000404,0.00773400000000001864,16,0.83034899999999822739,0.00841599999999997905,
87,26.71763177876289674373,26.72544145909580493026,26.72683025193818906473,16,0.00227499999999999925,0.00699099999999996946,16,1.05551799999999929014,0.01591899999999979443,
88,26.72506441447414715640,26.72869345610378744027,26.72890988432866166136,17,0.00259600000000000108,0.01042100000000001359,20,1.37430600000000424643,0.01620400000000010721,
89,26.72764842455388034637,26.73259333676850602046,26.73274434833253820898,20,0.00227299999999999724,0.00876499999999996726,22,1.59503300000000081127,0.01717799999999991556,
90,26.72764842455388034637,26.73581148936480289535,26.73599244902273852631,21,0.00235899999999999999,0.00334900000000004638,23,1.45018699999999967076,0.01949600000000017985,
91,26.72950598036590008633,26.74559855481432180113,26.74569816610654271472,19,0.00256499999999999784,0.00906499999999998973,25,1.31083999999999889496,0.01367999999999991445,
92,26.73444518344371800822,26.75263152340968275666,26.75284418152603649332,23,0.00253799999999999859,0.00929699999999999971,22,1.25097699999999889542,0.02075799999999983214,
93,26.74596847170326086029,26.76177290137736619613,26.76179646820096635906,21,0.00264200000000000546,0.01027700000000003611,21,1.43870400000000131513,0.01707499999999972928,
94,26.74735162620388351229,26.76338332431424404945,26.76360609881310992364,19,0.00289899999999999880,0.00624299999999999855,18,1.38643799999999828287,0.01669100000000023343,
95,26.75559614312063416719,26.77821073492408032735,26.77821073492408388006,18,0.00297800000000000842,0.00840299999999999381,20,1.38595999999999719421,0.02029099999999983694,
96,26.76664526383527231701,26.78053238975471828098,26.78241183438856864996,18,0.00292899999999998717,0.00900699999999998724,19,1.23212400000000599221,0.01869299999999984863,
97,26.76923872861123143707,26.78487232153644015398,26.78549637994745324932,17,0.00255299999999999971,0.00746499999999999941,20,1.43015199999999964575,0.01656500000000038497,
98,26.76995612857302475618,26.78609571150155232999,26.78721413256198147224,19,0.00301000000000001267,0.00637499999999996403,17,1.19239199999999812007,0.01323600000000002552,
99,26.77013299089955111754,26.79354165059067582888,26.79355736250398223319,20,0.00288799999999998780,0.00526399999999999091,20,1.51018299999999783267,0.01910400000000045395,
100,26.77409609552632829832,26.80022173954040098920,26.80073470554085446338,17,0.00251000000000001222,0.01048300000000002008,18,1.33189399999999835700,0.01318899999999967321,
101,26.77887666945048295020,26.80637029177271557501,26.80676679744675894312,18,0.00283299999999998831,0.00885099999999999776,20,1.38111900000000531463,0.01574800000000031730,
102,26.79494528990434076832,26.80958929810842761299,26.81041238225508038795,17,0.00313400000000001178,0.01129999999999997673,17,1.25991099999999534020,0.01925600000000038392,
103,26.79716921592109102335,26.82585816366225017759,26.82585816366225373031,17,0.00278000000000000469,0.00642999999999999128,18,1.28856500000000551154,0.02292600000000000193,
104,26.82181187622399320958,26.84021176036586098235,26.84045423706925603824,13,0.00245899999999998897,0.01117899999999999450,11,1.30494999999999095053,0.01502200000000009084,
105,26.83080833568459766525,26.84804091721479579746,26.84811575727813703907,14,0.00263199999999999545,0.00600699999999998457,15,1.19138200000000438195,0.01390500000000027825,
106,26.83477346743186942035,26.85103853845297550151,26.85333023590256118496,16,0.00292900000000001492,0.00547100000000000364,18,1.61156699999999375450,0.01336300000000001376,
107,26.84379037254826272374,26.85351825950069937221,26.85763593456974263063,15,0.00298299999999998566,0.01176100000000002144,20,1.69619600000000048112,0.01574300000000050659,
108,26.84559707359796476567,26.86495342731954849569,26.86524261040956673696,17,0.00348999999999999311,0.00710199999999999720,19,1.47235500000000740783,0.02233999999999980446,
109,26.85030738709653164165,26.87394651671926482095,26.87394651671926837366,21,0.00343100000000001737,0.00929200000000002246,22,1.40218799999999532702,0.02909600000000001074,
110,26.85445951117019092180,26.87926123463996930241,26.87995064830430536063,22,0.00296199999999999242,0.00761300000000003640,21,1.49105800000000954242,0.01667400000000007765,
111,26.86581266178108506892,26.88845527240257027302,26.88999594183371044664,22,0.00319700000000000539,0.00981199999999998740,20,1.53643099999999321881,0.02480500000000063210,
112,26.88452478989220750805,26.90391207841595289096,26.90391207841594578554,21,0.00316400000000000015,0.01230699999999995686,24,1.80562399999999456668,0.02532800000000001717,
113,26.89366170025975577573,26.91002368361579755174,26.91002368361577623546,19,0.00318499999999999339,0.00947600000000003995,21,1.56734400000000562159,0.01887999999999934175,
114,26.90106243960895682221,26.91271367341313336397,26.91340958564819985099,17,0.00317700000000001315,0.00767899999999999139,20,2.03026400000000251111,0.02665600000000001302,
115,26.91303731300703461216,26.91794120615990593137,26.91817620498896346248,23,0.00397799999999998155,0.01474399999999997934,23,1.80625399999999558531,0.03191499999999969361,
116,26.91497560038486369649,26.92127184933916694831,26.92220438581377806031,20,0.00343399999999999261,0.01074200000000002930,24,1.58290200000000425007,0.01807400000000036755,
117,26.92179546952878865795,26.92163098478597760277,26.92545130511307860388,22,0.00323500000000001564,0.01115200000000005076,23,1.65291200000000060299,0.01350699999999971368,
118,26.92293729410321034834,26.92959294291388516740,26.92969435009828771399,24,0.00342899999999998761,0.01098599999999994026,21,1.81371099999999785268,0.02414800000000028035,
119,26.92309403293907266175,26.93906681790946677779,26.93927592559640515901,21,0.00415799999999999503,0.00812900000000005285,22,1.81536900000000400723,0.03110999999999997101,
120,26.92813948077892760580,26.94535399777708661873,26.94653017506012204763,21,0.00348600000000001686,0.01771299999999997876,25,1.95456999999998970452,0.04440500000000024983,
121,26.94077406333764201918,26.95082335678880269825,26.95144252851331145848,21,0.00390499999999999181,0.01444899999999993412,22,2.13173300000001120225,0.03490400000000004610,
122,26.94646740104349902367,26.95790173617981722032,26.95790173617983853660,20,0.00346499999999999586,0.01114999999999999325,22,2.02348599999999123611,0.03106199999999947892,
123,26.94706236836878332497,26.96588747279836795201,26.96816338856458017403,17,0.00323900000000001964,0.00934699999999999420,17,1.57302400000000375258,0.02183500000000027086,
124,26.95691238641648723728,26.96601566834637253578,26.97648018378978562737,14,0.00287999999999999368,0.01176299999999996793,18,1.22111099999999339616,0.01164200000000015223,
125,26.96172970961757187069,26.97011387279546568152,26.97797292558029269571,19,0.00344800000000000662,0.01036800000000004385,19,1.73050500000000795353,0.02136000000000048971,
126,26.96945700954104907510,26.98373833431392299076,26.98391108938404769901,18,0.00332899999999999863,0.01508100000000001106,19,1.73657699999999692864,0.01988300000000009504,
127,26.98251442212937334375,27.00031483286109690312,27.00031483286110400854,18,0.00329899999999999638,0.00970300000000001717,11,1.87390499999999349257,0.01839199999999951984,
128,26.99173089254455248920,27.00916402638468838404,27.01037132228263359934,18,0.00365899999999999559,0.00938700000000003421,21,1.80331700000000694217,0.02111499999999999488,
129,26.99790989314119471487,27.01451407500738000067,27.01552451172364044396,17,0.00427500000000000102,0.01041400000000003434,18,1.85100900000000478940,0.03310000000000012932,
130,27.01201726109273693055,27.02023820825959177228,27.02341693191257832041,22,0.00396900000000000031,0.01360499999999997822,21,2.27962799999998821932,0.02362300000000061573,
131,27.01496633431402827341,27.02288982544112627693,27.02814232913512881851,19,0.00346799999999999886,0.01551900000000006052,20,1.66674800000001255285,0.02228000000000029956,
132,27.01998623107747476979,27.02945582442709238080,27.03413619066961359749,20,0.00373999999999999333,0.01238499999999997936,21,1.88148099999999374177,0.03140900000000002024,
133,27.02296714340235794793,27.03289803536159396913,27.03672289309228560228,19,0.00396699999999999831,0.01864300000000007618,20,1.92342600000000629734,0.02283100000000004570,
134,27.03067196018653817191,27.03326877279235773699,27.04036581326112553825,16,0.00354100000000001636,0.01595299999999999496,17,1.47839099999998779822,0.01236100000000028842,
135,27.03465117424269692492,27.03600985627904407238,27.04231427808771215382,17,0.00413899999999997603,0.01866699999999998916,20,1.78727299999999900137,0.02794100000000021566,
136,27.03465117424269692492,27.04718447146606763454,27.04958590388030970075,19,0.00375400000000000733,0.00464599999999992797,19,1.98956700000000807904,0.03170199999999923079,
137,27.05050885041900698980,27.05290868049074859414,27.06048434090739007729,16,0.00355500000000000260,0.01312699999999999978,19,1.78711300000000505861,0.02261199999999874422,
138,27.05586140359667624011,27.07090483760593002671,27.07303375566294434407,18,0.00378500000000001058,0.01060600000000000431,16,1.64749899999999627198,0.02665000000000006253,
139,27.07065570629313100426,27.07500423502645148233,27.07855798280723291782,18,0.00372699999999998033,0.01103799999999999226,16,1.62892399999999781812,0.02293500000000037176,
140,27.07336480106997456119,27.08536926894451113412,27.08806955416319084406,15,0.00434600000000001652,0.02160699999999993182,17,1.76799400000000161981,0.03191799999999922477,
141,27.07897081202767708419,27.10206020147560934674,27.10241703042990479844,14,0.00416400000000000103,0.01684699999999994535,18,1.78546000000000049113,0.02791799999999966531,
142,27.08689596801422183603,27.11662377469796325613,27.11934428434297572608,15,0.00341199999999997061,0.01011799999999996036,15,1.49776199999999448664,0.02013700000000007151,
143,27.11691457703831886761,27.12701192376611558643,27.12734705462136020060,20,0.00468400000000002148,0.01544600000000007078,20,1.95300399999999285683,0.02693700000000021078,
144,27.12255303104052828189,27.13162207659527425108,27.13342626558204173648,20,0.00380199999999997207,0.01498699999999997257,17,2.00285100000002103116,0.02812000000000125510,
145,27.13257309989308296849,27.13586951926353663112,27.14079750654931899589,22,0.00401700000000004831,0.01542599999999993976,23,2.33950699999999756074,0.02496200000000037278,
146,27.13495351820747458760,27.13932436989064456156,27.14593447481103893892,20,0.00480599999999997696,0.01318199999999991601,18,2.20221300000000042019,0.03024599999999999511,
147,27.14322951809858253114,27.14124064389120505325,27.14771977038743244748,20,0.00491300000000000070,0.01581299999999996597,22,2.38185399999997571285,0.02794799999999852957,
148,27.14852910146489861631,27.14856987322883341562,27.15179088039195676174,21,0.00461499999999998023,0.01676900000000003388,20,2.08730800000000726868,0.02754999999999974136,
149,27.15324016675077700711,27.15075074063388882450,27.15721790961003634379,19,0.00494300000000003070,0.01746199999999997754,19,1.73872199999999565989,0.02548400000000050625,
150,27.15518920567034655278,27.15930607794953033363,27.16033513115672093363,14,0.00376599999999999158,0.01456999999999997186,18,2.07191700000001333137,0.03269900000000092177,
151,27.16047535006100943633,27.16173810986819248114,27.16380460632765192486,22,0.00468200000000001948,0.01503300000000007408,19,2.26445799999999053398,0.03670200000000001239,
152,27.16346305922056814097,27.16858530874346300266,27.16873431024728091643,19,0.00410699999999997178,0.01362300000000016276,17,2.10335800000001427179,0.02507100000000050954,
153,27.16446576421971315085,27.17172642019988870743,27.17302102614974401718,19,0.00495299999999998519,0.01558600000000009977,18,1.92825999999999453394,0.02143500000000031491,
154,27.16493168707338412560,27.17530417030287637203,27.17571706715477830585,21,0.00460599999999999898,0.01708599999999993457,21,2.89485799999999926513,0.03055299999999938620,
155,27.16961268357213654667,27.17639508904230893904,27.17708612823252067869,21,0.00487999999999999545,0.01696800000000009412,20,2.28930800000000544969,0.02787499999999987210,
156,27.17259679377164971470,27.17910081485163686921,27.18038618176152709793,20,0.00504600000000005044,0.01871899999999993014,22,2.16499199999998381827,0.02614300000000113755,
157,27.17972237659616396854,27.18715269049613780794,27.18810293794119203881,15,0.00407799999999997054,0.01508799999999999031,18,1.93291999999999575266,0.02983099999999971885,
158,27.18799338784840102790,27.19548421321688635999,27.19731247570338084074,17,0.00441000000000002501,0.01572900000000010401,17,2.04556700000000546424,0.03537200000000062516,
159,27.19300554268573932859,27.19801981629740694757,27.19992677315152107553,18,0.00480199999999997296,0.00982599999999989038,17,2.53660300000001370790,0.04201099999999868828,
160,27.19603968089457879387,27.20582178722618849065,27.20698476164247736619,19,0.00450800000000001200,0.01322599999999996001,17,2.12682300000000168438,0.03203699999999898296,
161,27.19900731602692545152,27.21196164885912338605,27.21266804891973478675,17,0.00503300000000000969,0.01856299999999988515,21,2.60588599999999814827,0.04360100000000066700,
162,27.20308776580982623727,27.21366859268139037908,27.21465847885553657193,20,0.00609999999999999432,0.01786500000000001975,13,2.34533500000000572072,0.03890800000000105285,
163,27.21258221330919724323,27.21717045131334344887,27.21818649764420783299,19,0.00587399999999999034,0.01550699999999993750,18,2.44060999999999239662,0.03603100000000125647,
164,27.21710102589296198516,27.22160518843213239393,27.22253467373272073360,15,0.00404999999999999805,0.01446300000000011465,17,2.65095199999998953899,0.03184800000000009845,
165,27.21758286461048115257,27.22313963018821780793,27.22520507518514065737,15,0.00527300000000002766,0.01988100000000003753,18,2.49052900000000931868,0.02821299999999915542,
166,27.21813018154516683467,27.22922195173310555560,27.22985837842743706005,17,0.00535299999999999665,0.01662199999999991462,18,2.78966599999998265957,0.03598799999999968691,
167,27.22645641332932342493,27.23596937155771513517,27.23691303558369369853,17,0.00475899999999995771,0.01629100000000005544,18,2.85073600000001192711,0.04246900000000053410,
168,27.23176695655004309060,27.23598933734864502298,27.23837619123142417266,21,0.00487799999999999345,0.01659099999999980035,16,2.98927700000001550507,0.02251700000000056434,
169,27.23840905845429105625,27.24116696971535134253,27.24147372062754257627,21,0.00632100000000002105,0.02331499999999997463,23,3.08788999999998736712,0.03605399999999825411,
170,27.24033127884612426328,27.24479430559657089361,27.24495956556644316038,17,0.00493199999999999195,0.01770500000000008178,6,2.76692800000000715954,0.02911999999999892452,
171,27.24169034143744738685,27.24622643966930368720,27.24719117522599987069,15,0.00545299999999998564,0.01593800000000000772,12,2.45728799999997704617,0.02937900000000048806,
172,27.24208006310036722653,27.25118974327632415111,27.25139227764284655109,19,0.00566900000000003512,0.01745000000000018758,19,2.43521100000000956243,0.03192799999999884619,
173,27.24763609995119395535,27.25222877788307940250,27.25278050161664822326,20,0.00563999999999997836,0.01632900000000003793,23,3.29714799999999286229,0.03239400000000003388,
174,27.24812318034168967529,27.25320885473852072778,27.25379467982479297916,21,0.00624800000000003131,0.02376700000000009361,21,3.33024600000001669287,0.03616399999999941883,
175,27.25001104899207149401,27.25467105278069368524,27.25484272499494409203,22,0.00577199999999999935,0.02565100000000009040,18,2.91005200000000741056,0.04357399999999955753,
176,27.25246259224052991499,27.25702609998166536798,27.25798834113004076585,20,0.00540999999999997039,0.01737600000000005807,20,2.65775899999999865031,0.03149299999999932709,
177,27.25594178942287371115,27.25789083220332997826,27.26000401581190502043,18,0.00488700000000003021,0.01784399999999997100,8,2.72542299999997794657,0.03022999999999953502,
178,27.25743355683985313931,27.26074218447702790513,27.26243685411343875558,18,0.00563399999999997236,0.01559299999999996800,7,3.18266500000001428816,0.04356899999999974682,
179,27.25967452001242463666,27.26141077107773114108,27.26364981535567721949,17,0.00610600000000000032,0.01555200000000001026,13,2.91642799999999624561,0.03727599999999853253,
