bell5_presolved,bound_gmic,bound_vpc,bound_all_cuts,num_gmic,gmic_gen_time,gmic_apply_time,num_vpc,vpc_gen_time,vpc_apply_time,
20,8963400.36454457603394985199,8963399.42384975403547286987,8963403.88693410716950893402,8,0.00029800000000000009,0.00076900000000000059,10,0.25949599999999994893,0.00138800000000000034,
21,8963400.85218845307826995850,8963400.22483325377106666565,8963404.51983291842043399811,10,0.00033899999999999989,0.00072399999999999895,11,0.29563500000000009216,0.00122999999999999499,
22,8963403.07376682199537754059,8963401.70492778345942497253,8963405.98981988988816738129,10,0.00036699999999999970,0.00109699999999999902,12,0.32918599999999997863,0.00128599999999999548,
23,8963405.80037307739257812500,8963403.89524544775485992432,8963406.76657517254352569580,10,0.00041600000000000057,0.00150600000000000039,12,0.34244899999999978135,0.00176099999999999868,
24,8963406.44710619188845157623,8963405.52598746120929718018,8963407.75348320044577121735,10,0.00042500000000000003,0.00097800000000000144,12,0.35763900000000026225,0.00309299999999999853,
25,8963407.14322450198233127594,8963406.52606259472668170929,8963408.48206985369324684143,9,0.00044099999999999955,0.00165500000000000022,12,0.39775199999999966138,0.00308699999999997865,
26,8963407.92169503122568130493,8963411.79356862790882587433,8963412.24839080311357975006,8,0.00046299999999999987,0.00139300000000000188,13,0.41487800000000030209,0.00502400000000000069,
27,8963407.92169503122568130493,8963412.33261695504188537598,8963413.25268903374671936035,8,0.00057399999999999986,0.00060899999999999843,13,0.44072299999999975384,0.00281900000000001594,
28,8963407.99242830462753772736,8963414.98576418869197368622,8963417.05269810184836387634,8,0.00049599999999999991,0.00130000000000000254,14,0.47750999999999965695,0.00558599999999997987,
29,8963408.04957621172070503235,8963417.86888521164655685425,8963420.03968614339828491211,10,0.00057300000000000059,0.00179599999999999899,13,0.48824500000000004007,0.00624600000000000155,
30,8963408.26985979825258255005,8963422.98061036691069602966,8963424.31688324734568595886,10,0.00066099999999999926,0.00320699999999999805,16,0.51747800000000054865,0.00580700000000000660,
31,8963412.95587699487805366516,8963423.64080422930419445038,8963424.97014726325869560242,10,0.00058599999999999972,0.00207599999999999799,13,0.61122199999999970998,0.00457999999999997298,
32,8963414.34829252772033214569,8963423.82205547019839286804,8963425.58656817488372325897,9,0.00070600000000000003,0.00190399999999999944,13,0.58170400000000022089,0.00307699999999999640,
33,8963415.33423050120472908020,8963424.74026384949684143066,8963427.03518612496554851532,8,0.00064900000000000027,0.00251200000000000034,9,0.69197699999999962017,0.00314300000000000690,
34,8963418.43698583357036113739,8963425.72255390696227550507,8963428.27291921898722648621,9,0.00076900000000000059,0.00277099999999999569,13,0.71419199999999971595,0.00543100000000001915,
35,8963421.87018781527876853943,8963429.64596210606396198273,8963430.98795794881880283356,10,0.00070899999999999956,0.00328699999999999826,15,0.78453700000000026193,0.00875899999999996126,
36,8963422.78260418027639389038,8963432.09311999566853046417,8963433.70852193981409072876,10,0.00080799999999999969,0.00271500000000000213,13,0.68864600000000031343,0.01097599999999998577,
37,8963429.63904259540140628815,8963435.61327985487878322601,8963437.04538492858409881592,12,0.00090200000000000002,0.00460500000000000492,7,0.67816700000000018633,0.00791100000000000136,
38,8963433.88603156432509422302,8963436.85054386034607887268,8963438.79875716753304004669,9,0.00077300000000000112,0.00357000000000000373,13,0.80504900000000034765,0.00641300000000000203,
39,8963437.40950096771121025085,8963442.52710522338747978210,8963443.00746049545705318451,9,0.00078199999999999971,0.00375299999999999939,11,0.65133399999999852525,0.01617699999999999694,
40,8963440.12500364705920219421,8963446.06870517693459987640,8963446.13539293967187404633,7,0.00084599999999999780,0.00378399999999999570,13,0.74571599999999982344,0.01248499999999996835,
41,8963441.42911384627223014832,8963446.35910277441143989563,8963446.45980347320437431335,5,0.00077699999999999991,0.00384299999999999919,13,0.74807100000000126272,0.00404400000000004756,
42,8963442.32936905696988105774,8963450.34797495976090431213,8963451.75207345560193061829,5,0.00081400000000000222,0.00325700000000000295,14,0.97541399999999889303,0.01177099999999997593,
43,8963445.97483169101178646088,8963451.01489037461578845978,8963452.76836539246141910553,8,0.00090099999999999902,0.00537300000000000277,13,0.98386900000000032662,0.00450399999999995249,
44,8963450.76965865120291709900,8963451.06661378033459186554,8963453.29771902784705162048,8,0.00092000000000000068,0.00346500000000000974,13,1.04439600000000076818,0.00377700000000003033,
45,8963453.29775668494403362274,8963451.14094841480255126953,8963453.71483479626476764679,6,0.00086500000000000118,0.00417299999999999616,15,1.13939200000000084856,0.00410699999999997178,
46,8963453.59673615172505378723,8963453.29013013839721679688,8963455.30250524915754795074,8,0.00102499999999999813,0.00301200000000000079,13,1.03317999999999798888,0.00810999999999995058,
47,8963454.93818104453384876251,8963454.23999397829174995422,8963456.70382480323314666748,10,0.00104500000000000079,0.00355199999999999960,14,1.12940899999999899705,0.00780800000000003713,
48,8963454.94997136294841766357,8963460.39521422795951366425,8963460.46176460757851600647,8,0.00100099999999999842,0.00272999999999999632,13,1.23214500000000271029,0.01201099999999999390,
49,8963460.52836720459163188934,8963464.09952924028038978577,8963464.77784096822142601013,10,0.00127999999999999989,0.00638199999999999878,15,1.18123799999999690158,0.01449000000000000288,
50,8963460.81977698951959609985,8963467.71662871725857257843,8963469.47126097977161407471,10,0.00117100000000000190,0.00399900000000000255,15,1.18727800000000272007,0.01107800000000003227,
51,8963465.92172666452825069427,8963468.11978012137115001678,8963471.97392906621098518372,13,0.00120499999999999774,0.00580100000000000060,15,1.28563299999999713918,0.00497199999999997644,
52,8963465.98785356618463993073,8963471.17011976614594459534,8963473.48845557868480682373,10,0.00118500000000000202,0.00239700000000001023,3,1.17761600000000044020,0.01439800000000002189,
53,8963468.58996882289648056030,8963472.55238783545792102814,8963474.95913396589457988739,10,0.00134599999999999997,0.00576200000000000323,15,1.30365899999999967918,0.00979799999999997340,
54,8963470.13318943046033382416,8963473.91619708202779293060,8963475.92227509990334510803,10,0.00131500000000000020,0.00404799999999999605,11,1.51104100000000229898,0.01318200000000002703,
55,8963472.53275541774928569794,8963476.10046593844890594482,8963476.59613145887851715088,10,0.00137899999999999828,0.00435399999999999676,13,1.37186200000000013688,0.01812999999999997947,
56,8963472.53275541774928569794,8963476.33067939430475234985,8963476.89917038753628730774,8,0.00140500000000000347,0.00198600000000000165,15,1.36348999999999875854,0.01103600000000004577,
57,8963472.53275541774928569794,8963477.61128247715532779694,8963477.70800545811653137207,8,0.00132299999999999779,0.00165200000000000069,16,1.54542899999999860938,0.01693199999999994709,
58,8963472.87211719900369644165,8963478.92986664734780788422,8963479.04492461308836936951,7,0.00136499999999999816,0.00423099999999998477,14,1.48426299999999855572,0.01806699999999983319,
59,8963473.90773238427937030792,8963479.58258158899843692780,8963480.20902566611766815186,7,0.00116800000000000237,0.00588800000000000434,13,1.55957700000000443197,0.00853500000000018133,
60,8963475.70596572756767272949,8963482.79027381353080272675,8963482.95909852534532546997,5,0.00125999999999999723,0.00633500000000000729,13,1.66819399999999973261,0.01443300000000014016,
61,8963478.97312053106725215912,8963482.89638026803731918335,8963483.76611778326332569122,8,0.00131900000000000073,0.00684099999999998598,14,1.57998699999999558941,0.00736699999999990141,
62,8963479.64306031912565231323,8963486.90411734208464622498,8963487.15610329806804656982,9,0.00155700000000000283,0.00600100000000000633,16,1.25687700000000290856,0.02279500000000012072,
63,8963482.89210746064782142639,8963489.56035415828227996826,8963489.56035415828227996826,11,0.00139500000000000041,0.00940599999999999770,12,1.38127399999999767033,0.01163499999999983991,
64,8963482.89210746064782142639,8963490.06971810944378376007,8963490.47858520038425922394,8,0.00130499999999999367,0.00188499999999999779,13,1.54717700000000490945,0.01015500000000013614,
65,8963487.52784202061593532562,8963490.46339791640639305115,8963491.67438752762973308563,10,0.00167899999999999994,0.00542400000000001214,12,1.67474699999999643296,0.00769699999999984286,
66,8963488.47130029089748859406,8963490.99522901326417922974,8963492.26926384866237640381,8,0.00154700000000000670,0.00735500000000000043,14,1.67241800000000040427,0.00906800000000007600,
67,8963488.59652081876993179321,8963493.18936786055564880371,8963493.35599825903773307800,8,0.00147699999999999915,0.00447499999999997899,13,1.58165499999999781267,0.02148499999999997634,
68,8963488.90911285392940044403,8963494.01984613761305809021,8963494.84124955348670482635,9,0.00164599999999999469,0.00953800000000001869,13,1.57831600000000094042,0.00970800000000004992,
69,8963488.94951863214373588562,8963494.79944904707372188568,8963495.59886506199836730957,9,0.00158400000000000207,0.00304800000000002291,12,1.50636800000000192767,0.01456100000000004613,
70,8963492.52433725818991661072,8963497.51527041196823120117,8963497.51677840948104858398,8,0.00166399999999999881,0.00985300000000000065,12,1.77647699999999986176,0.01238800000000006563,
71,8963494.85668053664267063141,8963497.53565656021237373352,8963498.14551350660622119904,5,0.00158099999999999907,0.00764700000000001490,10,1.54992200000000224236,0.01070499999999974250,
72,8963494.85668053664267063141,8963498.33018585853278636932,8963498.92302259244024753571,6,0.00148700000000000221,0.00263900000000000245,9,1.85842099999999987858,0.01070299999999990703,
73,8963495.49802529253065586090,8963501.72048141434788703918,8963502.33407048135995864868,6,0.00171400000000000025,0.00547000000000000264,9,1.92027099999999961710,0.02037800000000000722,
74,8963499.01588446088135242462,8963502.69284768775105476379,8963502.83903800882399082184,9,0.00181800000000000017,0.00797499999999998210,13,2.07199099999999702959,0.01558999999999999275,
75,8963500.32276521250605583191,8963502.78737935796380043030,8963503.17139739543199539185,9,0.00169699999999999712,0.00576100000000001611,12,2.03871699999999833608,0.01252999999999993008,
76,8963500.35396175272762775421,8963503.56344050914049148560,8963503.83904937468469142914,12,0.00257100000000000384,0.00340500000000001912,13,2.22055599999999486727,0.01189799999999996416,
77,8963502.86504071764647960663,8963505.94228351861238479614,8963505.98597363941371440887,9,0.00241600000000000148,0.00671399999999999775,13,2.00460100000000807086,0.01553599999999999426,
78,8963502.86504071764647960663,8963506.35316242463886737823,8963506.90259945578873157501,7,0.00175100000000000255,0.00257099999999998996,14,2.20926199999999539614,0.01561199999999995924,
79,8963502.99085978977382183075,8963506.42568161152303218842,8963507.51161880791187286377,7,0.00191999999999999116,0.00481200000000001071,7,1.93163700000000915225,0.00946099999999994168,
80,8963505.97231796942651271820,8963507.33295199275016784668,8963507.90243205800652503967,5,0.00221200000000000563,0.00785600000000000187,10,1.84790499999999724423,0.02420500000000025409,
81,8963507.38646470755338668823,8963507.43831188604235649109,8963508.35700881294906139374,4,0.00177199999999999580,0.00907000000000002249,5,1.98291299999999637294,0.01035999999999992482,
82,8963507.47704467177391052246,8963508.42336970567703247070,8963509.39658928848803043365,4,0.00172500000000000431,0.00699699999999997546,13,2.44055799999999578631,0.01819400000000026552,
83,8963507.87665770575404167175,8963513.60042000189423561096,8963513.84839492291212081909,8,0.00207000000000000239,0.00883699999999998376,12,2.02763800000001026547,0.01667800000000019267,
84,8963513.03022557497024536133,8963513.98954696208238601685,8963515.02779306098818778992,11,0.00227499999999999925,0.01379299999999999971,12,2.22265600000000063119,0.02667600000000014404,
85,8963513.46709987334907054901,8963514.58085135370492935181,8963515.38135378062725067139,9,0.00220099999999999463,0.00525300000000000766,10,2.28650499999999112788,0.01988699999999976598,
86,8963514.41782809235155582428,8963514.86884180083870887756,8963515.78714947588741779327,7,0.00190800000000000691,0.00828499999999998682,11,2.43074300000000675936,0.02670700000000003627,
87,8963514.63632684014737606049,8963515.76328445784747600555,8963516.28318407572805881500,8,0.00270199999999999607,0.00564100000000000712,12,2.63266299999999375814,0.02836399999999983379,
88,8963515.11361011676490306854,8963516.23491430841386318207,8963516.50642733648419380188,8,0.00213299999999999601,0.00639199999999995327,9,2.72069399999999461670,0.02254299999999975768,
89,8963515.11361011676490306854,8963516.30626507475972175598,8963516.73454760387539863586,9,0.00230600000000000249,0.00278200000000000669,12,2.69699500000000114142,0.01476699999999997459,
90,8963515.89983393624424934387,8963516.30964329093694686890,8963516.93369395285844802856,7,0.00234600000000000086,0.00757099999999999440,14,2.76297900000000140608,0.01550099999999998701,
91,8963516.04622722417116165161,8963516.37720119394361972809,8963517.28449831157922744751,10,0.00210499999999999576,0.01009900000000002462,14,2.79345500000000868113,0.02027800000000024028,
92,8963516.04622722417116165161,8963516.85257644951343536377,8963517.50184248201549053192,8,0.00244900000000000673,0.00288899999999997492,14,3.00771799999999700503,0.02971600000000007569,
93,8963516.14790252596139907837,8963516.85257644951343536377,8963517.61011834815144538879,9,0.00287799999999999168,0.00669400000000003326,13,3.03379599999999527427,0.00452000000000030155,
94,8963516.89088202454149723053,8963517.50887444801628589630,8963517.91481069475412368774,7,0.00241399999999999948,0.01145000000000001572,14,3.01925500000000113232,0.02557900000000001839,
95,8963516.89088202454149723053,8963517.92642900906503200531,8963518.30010941252112388611,7,0.00261400000000000521,0.00289000000000000368,15,2.90398199999999917509,0.02674600000000015854,
96,8963517.40262127481400966644,8963518.32721506431698799133,8963518.90120891667902469635,5,0.00258699999999999208,0.01149600000000000621,14,3.13355400000000372529,0.03696699999999975006,
97,8963517.40550326742231845856,8963518.86072321794927120209,8963519.22804101370275020599,8,0.00314500000000000890,0.00565700000000002312,17,3.06337399999999604461,0.04319999999999968310,
98,8963517.93882990255951881409,8963518.87641179561614990234,8963519.55307177826762199402,4,0.00248199999999999810,0.01165300000000002445,16,3.29594500000000323325,0.01388500000000014722,
99,8963518.73083638399839401245,8963518.97377732023596763611,8963519.85811062529683113098,6,0.00295499999999999929,0.01570300000000002250,14,3.34371199999999646479,0.02459899999999937137,
100,8963519.15772607177495956421,8963519.15088558942079544067,8963520.01009741425514221191,8,0.00268899999999999695,0.00861899999999998778,16,3.69314900000000534419,0.04798100000000005139,
101,8963519.50099132210016250610,8963519.41290619038045406342,8963520.51047968678176403046,7,0.00239999999999999936,0.00843100000000002181,17,3.35089800000000082036,0.02856199999999997630,
102,8963519.82044951431453227997,8963519.58823373727500438690,8963520.90418838337063789368,6,0.00261600000000000721,0.00654100000000001902,16,3.66728299999999762804,0.08389699999999944424,
103,8963519.87527916207909584045,8963519.93306650966405868530,8963521.01533894985914230347,5,0.00353300000000000836,0.00767499999999998739,12,4.11811599999998634303,0.09428899999999984516,
104,8963519.91227345541119575500,8963520.96308624185621738434,8963521.45338416099548339844,7,0.00246499999999999497,0.00628299999999998304,13,3.59579200000001719673,0.06554000000000037573,
105,8963520.08858002722263336182,8963521.30475515127182006836,8963521.67463386058807373047,6,0.00265899999999999470,0.00966799999999995441,15,3.63812500000000227374,0.05056400000000049744,
106,8963520.25579356588423252106,8963521.34821065329015254974,8963521.83685396239161491394,7,0.00289500000000000868,0.00912200000000001898,14,4.02272700000000327236,0.07298300000000068621,
107,8963520.59420138224959373474,8963523.72141602635383605957,8963523.73057324811816215515,8,0.00279699999999999394,0.00790499999999999536,16,3.95063299999998207568,0.10336200000000062005,
108,8963520.59420138224959373474,8963523.86640571802854537964,8963523.98453394696116447449,8,0.00292399999999998217,0.00301600000000001867,11,3.58647799999999961074,0.02248900000000020327,
109,8963521.58514627441763877869,8963524.25451956503093242645,8963524.89989880844950675964,4,0.00256800000000001472,0.00899600000000000399,15,3.26118300000001681838,0.07629299999999972215,
110,8963522.98328910768032073975,8963524.30687693320214748383,8963525.16894178651273250580,6,0.00252399999999999847,0.00768099999999999339,13,3.37059499999998024578,0.04434299999999957720,
111,8963523.12239506281912326813,8963524.55562832206487655640,8963525.30417458154261112213,5,0.00250999999999998447,0.00608300000000000507,13,3.53659500000000548425,0.03527399999999936142,
112,8963523.39674847945570945740,8963524.73358216322958469391,8963525.38209253363311290741,5,0.00282500000000002194,0.00890199999999996550,13,4.01682600000000888940,0.03433200000000002916,
113,8963523.60818656720221042633,8963525.02510359138250350952,8963525.51247570291161537170,7,0.00282899999999999818,0.00662299999999993450,13,3.97729699999999297688,0.08775699999999986289,
114,8963523.73680603131651878357,8963525.03440890461206436157,8963525.58949572220444679260,6,0.00336999999999998412,0.01036799999999993283,15,3.56868700000001126682,0.02764600000000072555,
115,8963524.25968494825065135956,8963526.25470727123320102692,8963526.51679222658276557922,7,0.00348400000000001486,0.01179400000000008220,15,4.64450800000000185719,0.08156699999999972306,
116,8963524.29497813619673252106,8963527.54461741633713245392,8963527.80051823891699314117,7,0.00301999999999999491,0.00845899999999999430,13,4.03685799999999517240,0.08331000000000088335,
117,8963525.19603773392736911774,8963527.92487282492220401764,8963528.25915709510445594788,10,0.00358900000000000885,0.01594399999999995821,16,4.46413099999998053136,0.04518500000000003070,
118,8963525.75482759252190589905,8963529.68147239834070205688,8963530.06129849702119827271,8,0.00326199999999998713,0.01938499999999998558,16,4.26841699999999946158,0.03766099999999994452,
119,8963525.77208644524216651917,8963529.83011551946401596069,8963530.39193393290042877197,7,0.00303800000000001291,0.01132800000000000473,13,3.95644200000000978434,0.04351400000000005264,
120,8963526.03181063570082187653,8963529.92342063225805759430,8963530.65547226369380950928,7,0.00332999999999999963,0.01132899999999992247,13,3.94864799999999149804,0.04394999999999882334,
121,8963526.21180279366672039032,8963530.13578238151967525482,8963530.82089423388242721558,8,0.00308400000000000341,0.01004400000000005289,13,4.23592999999999619831,0.18126400000000053581,
122,8963526.22496116533875465393,8963531.29159475490450859070,8963531.53245965950191020966,7,0.00283399999999997543,0.00832999999999994856,13,4.71659200000001987974,0.10587499999999927525,
123,8963527.33212947845458984375,8963531.58368559926748275757,8963532.39424007013440132141,7,0.00320600000000001439,0.01477200000000000735,14,4.49004399999998327075,0.03522899999999928866,
124,8963529.48244128562510013580,8963532.69642470218241214752,8963533.07871024683117866516,6,0.00313499999999999890,0.01429199999999997139,15,4.91578100000000972614,0.05923499999999926047,
125,8963531.15926807187497615814,8963533.44619812071323394775,8963533.62093336507678031921,9,0.00357299999999999285,0.01412000000000002142,17,5.82192900000001145600,0.04164100000000026114,
126,8963532.01608154363930225372,8963534.20357371866703033447,8963534.23080528154969215393,6,0.00345800000000001662,0.01355500000000009475,15,4.95514999999997485247,0.08727000000000018076,
127,8963532.71798133850097656250,8963534.53682267107069492340,8963534.54786693491041660309,9,0.00356099999999998085,0.01922100000000004361,17,5.21134000000000696673,0.08482000000000056161,
128,8963532.87506499886512756348,8963534.63142021372914314270,8963534.65474040992558002472,7,0.00314000000000000390,0.00815500000000002334,16,5.37217499999999859028,0.11791200000000046089,
