bell5_presolved,bound_gmic,bound_vpc,bound_all_cuts,num_gmic,gmic_gen_time,gmic_apply_time,num_vpc,vpc_gen_time,vpc_apply_time,
0,8951799.92812973260879516602,8951799.92812973260879516602,8951799.92812973260879516602,0,0.000000,0.000311,0,0.000000,0.000311,
1,8953821.66736270114779472351,8953946.13115416467189788818,8954868.52740129642188549042,10,0.00012600000000000000,0.00018699999999999999,7,0.00430100000000000014,0.00010200000000000000,
2,8955091.34665835648775100708,8955002.90281452052295207977,8955695.82926256582140922546,7,0.00004199999999999999,0.00017999999999999998,8,0.00449599999999999913,0.00020400000000000003,
3,8955432.39180429652333259583,8955602.07187848910689353943,8955919.38008253835141658783,10,0.00009399999999999998,0.00020699999999999999,5,0.00662399999999999968,0.00025500000000000002,
4,8955811.77646990120410919189,8955775.50487051717936992645,8956087.80061011202633380890,7,0.00008300000000000001,0.00029000000000000000,9,0.00714200000000000078,0.00025199999999999984,
5,8956725.22780393809080123901,8956565.12479128688573837280,8957025.59210787899792194366,6,0.00010300000000000001,0.00029000000000000000,7,0.00860899999999999860,0.00030899999999999981,
6,8956964.14934797026216983795,8956738.12357814610004425049,8957072.45977215841412544250,9,0.00011800000000000000,0.00028399999999999996,9,0.00793599999999999861,0.00034799999999999979,
7,8957031.40903130173683166504,8956759.86606003157794475555,8957087.28868466801941394806,6,0.00010599999999999997,0.00029399999999999999,8,0.00930100000000000371,0.00029600000000000026,
8,8957060.28762602061033248901,8956759.86606002971529960632,8957174.11342497169971466064,8,0.00012600000000000003,0.00027699999999999969,9,0.00958599999999999730,0.00029900000000000065,
9,8957178.46185882389545440674,8957223.61431581154465675354,8957529.06168682873249053955,7,0.00011200000000000001,0.00031799999999999971,11,0.01153799999999999965,0.00053099999999999935,
10,8957370.86734900996088981628,8957325.45455221645534038544,8957644.29767530784010887146,10,0.00017000000000000001,0.00051799999999999980,10,0.01122399999999999787,0.00069099999999999891,
11,8957621.57049726881086826324,8957389.28403202071785926819,8957706.40904533490538597107,9,0.00017199999999999984,0.00060699999999999990,9,0.01238200000000000411,0.00054999999999999841,
12,8957691.03569975495338439941,8958715.22673521004617214203,8959018.10563040524721145630,8,0.00017200000000000006,0.00052599999999999999,10,0.01562700000000000200,0.00116699999999999963,
13,8958815.41512940451502799988,8958800.06154718808829784393,8959209.85483779571950435638,9,0.00019099999999999998,0.00082499999999999934,6,0.01482199999999998796,0.00046500000000000014,
14,8959358.38649744540452957153,8959030.45407067239284515381,8959641.23636875487864017487,7,0.00018300000000000000,0.00040399999999999985,10,0.01551100000000001089,0.00073299999999999754,
15,8959589.44550265744328498840,8959491.69187348708510398865,8959812.90008472278714179993,8,0.00022100000000000006,0.00064399999999999961,10,0.01482400000000000384,0.00095999999999999905,
16,8959805.03225942887365818024,8959524.29337309487164020538,8959860.97812006808817386627,8,0.00020000000000000009,0.00042999999999999983,7,0.01660399999999997989,0.00055399999999999894,
17,8960359.58447906747460365295,8959527.86423305235803127289,8960442.26758089475333690643,7,0.00020899999999999998,0.00056900000000000006,9,0.02360000000000000986,0.00061699999999999949,
18,8960430.95367103442549705505,8959528.23464402556419372559,8960453.19019573368132114410,9,0.00027499999999999964,0.00074700000000000027,9,0.02806600000000000761,0.00057499999999999912,
19,8960449.16838690638542175293,8959538.95387515239417552948,8960465.04786637239158153534,8,0.00026500000000000004,0.00062599999999999982,8,0.02691999999999999948,0.00061900000000000149,
20,8960488.50485590659081935883,8960111.92200472950935363770,8960493.98555033467710018158,8,0.00023700000000000023,0.00073599999999999881,6,0.03160799999999999721,0.00117300000000000043,
21,8960494.83753427676856517792,8960111.92200472950935363770,8960495.36880530416965484619,7,0.00030400000000000002,0.00082700000000000135,7,0.03941899999999998183,0.00056400000000000200,
22,8960498.20652406103909015656,8960201.90488610230386257172,8960506.99057152494788169861,6,0.00027199999999999967,0.00089299999999999970,9,0.03201399999999998691,0.00091400000000000509,
23,8960501.86007799766957759857,8960203.05659234337508678436,8960520.86946862936019897461,9,0.00027900000000000060,0.00075500000000000046,9,0.04366000000000003212,0.00064399999999999874,
24,8960506.76490447111427783966,8960203.05659234337508678436,8960522.62132094241678714752,10,0.00033599999999999949,0.00077400000000000038,9,0.05454499999999995463,0.00050599999999999951,
25,8960508.23341051861643791199,8960203.05659234337508678436,8960523.37648091092705726624,10,0.00032200000000000024,0.00067299999999999999,10,0.05382200000000003648,0.00052099999999999369,
26,8960515.78871118463575839996,8960203.05659234523773193359,8960525.02835811674594879150,9,0.00034000000000000002,0.00112199999999999973,11,0.05369999999999996998,0.00061100000000000043,
27,8960517.62751098163425922394,8960203.05659234337508678436,8960527.57377506792545318604,9,0.00035599999999999955,0.00108100000000000036,11,0.05579299999999998150,0.00099000000000000477,
28,8960523.11319402046501636505,8960206.37387107126414775848,8960553.07625906914472579956,9,0.00035100000000000062,0.00115199999999999851,9,0.05812300000000003575,0.00102800000000000114,
29,8960547.28537295199930667877,8960206.37387107126414775848,8960564.10100844129920005798,11,0.00042899999999999969,0.00113199999999999759,11,0.05551499999999998103,0.00073399999999999854,
30,8960551.98952844552695751190,8960229.49936311691999435425,8960564.92453432269394397736,11,0.00047399999999999960,0.00110299999999999981,11,0.05876899999999996016,0.00126999999999999336,
31,8960554.10624600015580654144,8960262.57296124845743179321,8960565.33008613251149654388,11,0.00046299999999999987,0.00106799999999999951,11,0.06546300000000004893,0.00133500000000000285,
32,8960562.07795742899179458618,8960284.26407430507242679596,8960566.16416526958346366882,10,0.00044800000000000048,0.00140200000000000047,10,0.05593599999999998573,0.00137500000000001510,
33,8960565.23602059856057167053,8960308.38244797475636005402,8960570.62138855829834938049,7,0.00039000000000000059,0.00185199999999999948,11,0.05890499999999998515,0.00142999999999998684,
34,8960570.22132956795394420624,8960308.38244797475636005402,8960578.46444954723119735718,10,0.00045999999999999860,0.00206600000000000186,10,0.05240600000000006364,0.00081300000000000816,
35,8960578.35641221143305301666,8960443.75105914846062660217,8960585.51694995164871215820,10,0.00057900000000000139,0.00188299999999999926,9,0.06688099999999996825,0.00388600000000000056,
36,8960584.14762660674750804901,8960453.72148339077830314636,8960598.55396721698343753815,9,0.00051199999999999857,0.00205299999999999927,9,0.09163600000000005075,0.00134299999999998310,
37,8960589.61697442270815372467,8960485.42125889845192432404,8960650.12083231098949909210,10,0.00054099999999999981,0.00132799999999999932,10,0.07477999999999984659,0.00188000000000002054,
38,8960629.00388357229530811310,8960485.42125889658927917480,8960657.09563796967267990112,14,0.00063500000000000015,0.00247700000000000350,14,0.06777500000000014069,0.00131200000000000760,
39,8960637.15176537074148654938,8960493.82063548825681209564,8960672.60306543484330177307,12,0.00066100000000000013,0.00199999999999999484,13,0.08166499999999987658,0.00163800000000000057,
40,8960653.28321747481822967529,8960493.82063548825681209564,8960687.52390103787183761597,11,0.00087000000000000098,0.00335099999999999981,14,0.06627700000000014136,0.00093000000000001415,
41,8960674.84531236439943313599,8960509.36054172739386558533,8960706.12410061247646808624,13,0.00079199999999999930,0.00203899999999999915,13,0.07827299999999981495,0.00213900000000000201,
42,8960694.12852286361157894135,8960591.43969290331006050110,8960714.71691159531474113464,13,0.00096199999999999931,0.00341999999999999943,12,0.09650100000000016998,0.00296200000000002017,
43,8960696.42056259326636791229,8960689.46824624575674533844,8960715.78095400333404541016,14,0.00076800000000000132,0.00190799999999999997,13,0.13716200000000000614,0.00414599999999998303,
44,8960703.71316967904567718506,8960689.46824624575674533844,8960717.41202179715037345886,10,0.00076899999999999885,0.00261600000000000027,12,0.09577599999999986125,0.00115600000000004588,
45,8960705.65465261600911617279,8960703.54197284579277038574,8960718.55678699165582656860,11,0.00077300000000000112,0.00207299999999999846,13,0.09086799999999994881,0.00431399999999998451,
