bm23,bound_gmic,bound_vpc,bound_all_cuts,num_gmic,gmic_gen_time,gmic_apply_time,num_vpc,vpc_gen_time,vpc_apply_time,
25,25.67373256414171223128,25.74065961482218156675,25.74292812608982927713,17,0.00062599999999999982,0.00235799999999999899,20,0.20760800000000001475,0.00554300000000002013,
26,25.72499432551959941406,25.78264838146271031860,25.79259205703084489869,18,0.00065899999999999986,0.00268199999999999689,17,0.22171599999999980213,0.00433499999999997776,
27,25.74245095107774616849,25.79177387909796337340,25.81196604691146490040,20,0.00073100000000000075,0.00256600000000000578,18,0.22513700000000014256,0.00516199999999999992,
28,25.75953010940530063522,25.84262127134968167752,25.84671942572238378943,17,0.00063599999999999941,0.00277300000000000463,19,0.30824199999999990496,0.00806000000000001160,
29,25.81449948937010319128,25.93394646115164903222,25.93394646115164903222,16,0.00093899999999999886,0.00332299999999999957,19,0.34085000000000009734,0.00708500000000000796,
30,25.91542424834024771485,25.95390328083972519835,25.95441748393405134721,17,0.00165799999999999975,0.00535499999999999865,18,0.34161699999999983746,0.00789699999999998736,
31,25.94561997664444064071,25.97746663015994172952,25.97746663015994528223,14,0.00072799999999999948,0.00386199999999999738,13,0.30508600000000019037,0.00613500000000000156,
32,25.96716380395148604521,25.99675016706702734837,26.00219656547241697808,14,0.00077500000000000138,0.00229000000000000037,18,0.34394200000000019202,0.00430799999999997851,
33,25.98130717662637678700,26.00990349787337052589,26.01357244173595972825,19,0.00097399999999999917,0.00299699999999999966,18,0.34618999999999999773,0.00805400000000000560,
34,26.00080236827803048527,26.05274797117154150783,26.05525587286739153114,15,0.00080700000000000216,0.00331299999999999650,18,0.37372399999999927900,0.00730600000000003469,
35,26.02163256670741375842,26.06843507273124416201,26.07328102826086890786,18,0.00088099999999999984,0.00359299999999999897,20,0.37951800000000002200,0.00559799999999999187,
36,26.02676349804847788505,26.08790740289879295233,26.09143319162734897532,17,0.00082899999999999988,0.00209700000000000164,17,0.33750200000000063483,0.00387400000000004407,
37,26.06173031122954242278,26.10659486605985790675,26.10698291806988180497,21,0.00110399999999999734,0.00365400000000000447,20,0.38039699999999943003,0.00822699999999998433,
38,26.06222830126083422897,26.13668765581359210159,26.13681505669496019095,21,0.00110100000000000128,0.00210200000000000664,22,0.43908099999999983254,0.00603100000000000858,
39,26.13139939505396824870,26.14754982366702407148,26.16038925152496474880,21,0.00101499999999999854,0.00347599999999999298,18,0.41942300000000010129,0.00675400000000003775,
40,26.14247629008706752529,26.16871786810855482486,26.17483673387033960012,17,0.00100100000000000189,0.00251200000000000034,19,0.40840200000000059788,0.00654500000000002302,
41,26.16307452542569933485,26.17639986768899973413,26.18351716438114706875,18,0.00099300000000000083,0.00395500000000000018,19,0.41847299999999876263,0.00615300000000007508,
42,26.18387135099465723442,26.17834972974640095345,26.19623804438715097831,16,0.00107200000000000004,0.00458999999999999686,18,0.47379200000000132320,0.00327399999999999913,
43,26.18619112850529973002,26.18892673963504691415,26.19886947938606525099,19,0.00125299999999999717,0.00302199999999999691,19,0.47147299999999958686,0.00514499999999995516,
44,26.18867600139016360572,26.19238502048034433756,26.20079680998407312131,16,0.00126800000000000176,0.00326299999999998813,3,0.55160199999999903753,0.00540499999999999314,
45,26.19219510371998183018,26.21467763926189675772,26.21483439012526872602,17,0.00110499999999999834,0.00331000000000000738,19,0.63905100000000025773,0.00853999999999999204,
46,26.19374779716255829953,26.22419880577022865964,26.22455728325293833336,20,0.00122599999999999792,0.00287899999999999268,21,0.54371700000000089403,0.01074600000000003330,
47,26.20945835039060511917,26.22769426449548646474,26.22944080629046226250,19,0.00121600000000000180,0.00461200000000000498,19,0.52754000000000011994,0.00935799999999997745,
48,26.21939145520823899460,26.23808156334480301553,26.23849458150172608839,20,0.00140300000000000147,0.00392199999999999493,21,0.70449999999999945999,0.00833000000000005958,
49,26.21974690724251644269,26.24628140739074666499,26.24651995484343913745,20,0.00144999999999999990,0.00281800000000000106,21,0.70270400000000066143,0.00690899999999994296,
50,26.22623348120376363113,26.25305165441391963554,26.25321501146034819385,21,0.00142799999999999871,0.00409799999999999054,21,0.65507699999999857710,0.01185400000000003118,
51,26.23509040189622609773,26.25595469015614469299,26.25810432861526066972,18,0.00132800000000000279,0.00461200000000000498,20,0.60694500000000140005,0.01079699999999994553,
52,26.24069126813281727095,26.26510693647148997343,26.26620626894897725379,17,0.00136700000000000016,0.00677200000000001412,17,0.60249799999999886779,0.00816400000000006010,
53,26.24206423225608730831,26.27344598744525328016,26.27344598744524262202,16,0.00147100000000000009,0.00455300000000000149,17,0.60968300000000041905,0.00976500000000002366,
54,26.26886206853589555976,26.28117066335341434069,26.28235537507598351681,14,0.00116999999999999743,0.00841300000000000381,14,0.50568499999999971806,0.00639200000000017532,
55,26.27054085113040216015,26.29270712782398788931,26.29304573598285799108,14,0.00121500000000000080,0.00367900000000001559,16,0.55337900000000139755,0.00723199999999990517,
56,26.28331604526875864281,26.29322208286587070347,26.29838794305917915040,13,0.00115200000000000025,0.00601799999999999558,14,0.49369300000000038153,0.00340500000000010239,
57,26.28731019086828979425,26.30050946938390055152,26.30222125501445873397,14,0.00122399999999999592,0.00417399999999998328,14,0.51887799999999728584,0.00946500000000005670,
58,26.29976092155500921876,26.32972566049527074483,26.32972566049527074483,12,0.00120600000000000568,0.00491900000000000670,17,0.62158600000000063801,0.01118799999999997574,
59,26.32793445911669394377,26.33449551893410500725,26.33756005876685435396,16,0.00136299999999999616,0.00632199999999999429,17,0.72248400000000145837,0.00689699999999993096,
60,26.32938605172282464650,26.34423196267144362537,26.34467960025930466372,14,0.00152000000000000052,0.00559599999999998987,15,0.71448799999999934585,0.00891100000000011327,
61,26.33591651420181278809,26.34450407857997333849,26.34853509191865228445,14,0.00148600000000000121,0.00550700000000001189,20,0.77014899999999997249,0.00551699999999999413,
62,26.34539064172145828024,26.36933266986713775282,26.36933266986713420010,16,0.00146500000000000102,0.00769000000000000239,16,0.74458399999999969054,0.01170999999999988717,
63,26.35576357581552642273,26.39555661714902612403,26.39756666241022742270,19,0.00194300000000000028,0.00611999999999998656,18,0.71783999999999892339,0.01075100000000017708,
64,26.37129221528063993674,26.40170319626103179189,26.40552545102750059414,16,0.00162999999999999950,0.00695999999999999397,17,0.74430100000000010141,0.00688500000000002998,
65,26.38904574922259627101,26.41095606382120664080,26.41323100430966519525,15,0.00150700000000000139,0.00563299999999999912,15,0.62858500000000105956,0.00736399999999992616,
66,26.39747612177110269727,26.41987003053469962310,26.42366087469669366783,15,0.00169300000000000006,0.00420699999999998853,14,0.51874499999999912347,0.00608900000000001107,
67,26.41627051155699845708,26.44856857145394357644,26.44942908038974493934,8,0.00097499999999999670,0.00646800000000000153,16,0.56561600000000211708,0.00947699999999995768,
68,26.45002078403597067791,26.45524920547340030907,26.46440036379200577699,15,0.00141999999999999765,0.00532399999999999540,16,0.56541399999999697457,0.00634099999999993003,
69,26.47290726759460355311,26.50732407248535693611,26.51295587529774877567,17,0.00164000000000000257,0.00527700000000000391,16,0.65649300000000110344,0.01204699999999991888,
70,26.51847775260660711183,26.53259909092162160960,26.53838112404909566067,18,0.00184900000000000342,0.00678300000000001124,18,0.69860299999999853071,0.01117600000000007476,
71,26.53568617200847512549,26.53814951049146841910,26.55030625958784895602,18,0.00204799999999999427,0.00598800000000002108,18,0.59316900000000316595,0.00931400000000004447,
72,26.55714572758156322152,26.55222320355163034833,26.56970901985072330831,16,0.00173700000000000243,0.00727200000000000069,16,0.74262999999999834699,0.00840399999999985603,
73,26.56910381104262341978,26.58837635593408066370,26.59209883189075185328,13,0.00158400000000000207,0.00743300000000002292,16,0.74377700000000146474,0.01342500000000024230,
74,26.58027998601366093112,26.59370853493931363687,26.60342031147346730791,18,0.00198500000000000065,0.00627800000000000580,20,0.87477099999999907709,0.01038400000000017087,
75,26.58027998601366093112,26.60557593236465123709,26.62033939498644485866,19,0.00276099999999999957,0.00287300000000001443,23,0.78301799999999843749,0.01433600000000012642,
76,26.62673154174016332263,26.61246789336664164694,26.63846441997947067648,19,0.00227499999999999925,0.00901499999999999524,19,0.84536600000000206023,0.01483100000000003860,
77,26.64375149385469754293,26.62059084299743716429,26.65915490451766345359,18,0.00223500000000000087,0.00803700000000001635,17,0.78764599999999873603,0.01026900000000008362,
78,26.65830703362831499703,26.65873902649712334778,26.67370425106930653669,17,0.00205899999999999139,0.00741100000000000092,17,1.03059900000000226328,0.01662999999999970058,
79,26.67053222855505367761,26.66850441601478038933,26.69716841817792385427,20,0.00230000000000001037,0.01008900000000001462,20,0.88710599999999573129,0.01557399999999997675,
80,26.68946004837507501861,26.71597963474487613666,26.71980179685730760752,21,0.00242199999999999360,0.00981499999999996264,24,1.16676900000000216551,0.01787099999999997024,
81,26.70563670033971703788,26.72543022702605597374,26.72872922825642305611,22,0.00242000000000000548,0.00879999999999997451,19,1.03289900000000045566,0.01206100000000009942,
82,26.70635955429479935219,26.73738229177548575421,26.73889837783809753091,19,0.00266699999999998882,0.00640299999999999203,22,1.05913199999999818601,0.01462900000000022516,
83,26.72706270462152389200,26.74611678120462343600,26.74728672655924199830,16,0.00211600000000000676,0.00845199999999995955,17,1.00447600000000392129,0.01436999999999999389,
84,26.74704410292360279300,26.76244714635490495880,26.76588739886572199111,17,0.00246100000000000485,0.00818200000000002259,20,1.06402499999999378133,0.01510699999999998155,
85,26.76809773466850472801,26.76969209149990547303,26.77807336218506506498,18,0.00237300000000000011,0.00984600000000002140,17,1.20414600000000149294,0.01532899999999992602,
86,26.77245686366499199949,26.80744555876236390191,26.81518799180091505718,19,0.00271499999999999519,0.00794200000000000461,20,1.21613899999999830470,0.01442800000000010741,
87,26.80787354142913514465,26.81505899244309176765,26.82804147748588619038,15,0.00226799999999999224,0.00905400000000000649,17,0.93460900000000179944,0.01487100000000030064,
88,26.83227138128328093103,26.81699926140796819141,26.83836402243870367101,19,0.00294500000000000317,0.00998599999999999488,20,1.05159400000000147202,0.01095500000000004803,
89,26.83713805920748995959,26.84274758724678022759,26.84923933475900525991,20,0.00282899999999999818,0.00927499999999997771,17,1.14415600000000239334,0.01618899999999978689,
90,26.84397992396481669175,26.85199211752173908963,26.85370430540736208513,21,0.00316600000000000215,0.01268899999999995032,20,0.91575199999999767897,0.02370299999999980756,
91,26.84955640260391263041,26.85217614937893060301,26.85626847109995907203,20,0.00354300000000000448,0.01421700000000003516,19,1.00757899999999978036,0.01419899999999962859,
92,26.85420241458816548175,26.85372750746097025853,26.85848816205604805418,17,0.00285099999999999243,0.00914299999999995672,16,1.15217299999999767124,0.01785000000000014353,
93,26.85637668147979084665,26.85694524977671804322,26.86099010104037887459,17,0.00258400000000000296,0.00881700000000001927,19,1.38907199999999875217,0.02020799999999978169,
94,26.86040964076832082696,26.85941676365331787224,26.86473644030811414041,17,0.00264499999999999458,0.00930900000000001171,18,1.31984500000000082309,0.01237800000000000011,
95,26.86482176380264874638,26.86961265016055122601,26.87228911345560078416,17,0.00281000000000000694,0.01235999999999998211,19,1.28044799999999980855,0.02198600000000006105,
96,26.86538113471760880202,26.88524656622539410478,26.88592371518390677920,19,0.00385299999999999532,0.01211200000000001165,21,1.42032100000000127693,0.02083400000000024122,
97,26.88127012497828971505,26.89568922138164452917,26.89616996731392717379,20,0.00372500000000000608,0.01292100000000001581,22,1.41316199999999980719,0.02097099999999940678,
98,26.89341055746485409372,26.90795295160016209479,26.91224636499038425086,17,0.00330199999999999938,0.01100899999999999102,21,1.43034200000000311093,0.02118799999999954053,
99,26.90155347811689878768,26.91490319736440284260,26.92097706691278702351,18,0.00299099999999999366,0.01062699999999999756,19,1.47771399999999886177,0.02688399999999990797,
100,26.91876424060678019146,26.92237670562633411464,26.92782964436816683929,18,0.00343000000000001637,0.01589600000000002122,19,1.53795199999999709917,0.01981000000000054939,
101,26.93220414831236197983,26.94134939963354824499,26.94459395108435018074,18,0.00305099999999999816,0.01492500000000007709,22,1.42600900000000052614,0.01762599999999991951,
102,26.94078976332533059690,26.94756617669895604195,26.95167065603251188577,23,0.00392199999999998106,0.01124999999999998224,21,1.29988900000000029422,0.01977600000000023783,
103,26.94656328298628267248,26.95181754538352336681,26.95818880562870489825,18,0.00342800000000001437,0.01257400000000008511,21,1.28803899999999771353,0.01580199999999987170,
104,26.95272631809080010612,26.96872718326345719220,26.97172336888075605543,16,0.00298599999999998866,0.01176700000000008295,22,1.59197900000000203136,0.02241399999999948989,
105,26.96329953779251908941,26.97688491659030418646,26.97813115799964478470,21,0.00410199999999999454,0.01400299999999998768,20,1.46636300000000119326,0.01910900000000026466,
106,26.97052617357885395677,26.98105051150455935272,26.98474888390876458288,19,0.00368999999999999884,0.01318199999999991601,19,1.46738499999999305601,0.02379800000000020788,
107,26.97949335056855701964,26.98460254377592093533,26.98776392018341496737,19,0.00370600000000001484,0.01028799999999996384,21,1.67441900000000032378,0.02279099999999978365,
108,26.98291672414147868153,26.99567172783850921292,26.99729999913790834398,21,0.00393499999999999406,0.01318099999999999827,13,1.48122700000000406817,0.02652100000000068292,
109,26.98842914967638151325,27.00567530091580792373,27.00720684380776148714,21,0.00429799999999999627,0.01743799999999995354,21,1.63965699999999969805,0.03144900000000028228,
110,26.99717494854007071581,27.01787625649068402822,27.02098171160365680521,16,0.00315699999999999315,0.00921499999999997321,19,1.79965300000000638647,0.02993299999999976535,
111,27.01028769946349683551,27.03442761679175276868,27.03461613904440241640,19,0.00372900000000001008,0.00990900000000005665,19,1.58001199999999641932,0.02233399999999985397,
112,27.03145840804832289450,27.05464045926631655448,27.05555123913683246428,20,0.00371399999999999508,0.01594100000000009398,21,1.55562700000000120326,0.02364899999999980906,
113,27.05519529013799484574,27.05868616275570559537,27.06096181762304553331,18,0.00346300000000002162,0.01478499999999993708,16,1.37006399999999928241,0.01974799999999987676,
114,27.06075081044263441754,27.05937743665329975329,27.06677069143078995239,16,0.00337899999999999312,0.01310800000000000853,20,1.41100299999999378997,0.01934900000000006060,
115,27.06198942805839280368,27.06504028852473453526,27.06900963843597907044,22,0.00409099999999998354,0.01192700000000002092,20,1.57554300000001035187,0.01830800000000021299,
116,27.06819383213822760581,27.06920252889440092758,27.07488136195011207974,17,0.00380800000000000582,0.01173299999999999343,18,1.58220899999999176089,0.02434400000000014330,
117,27.07135596027200463709,27.07205445767227658393,27.07653674912006636077,20,0.00422400000000000553,0.01055100000000008809,22,1.89010799999999790089,0.02346300000000045571,
118,27.07348718069199122738,27.07337795286581538790,27.07906319353382684767,19,0.00459299999999998598,0.01326099999999996726,23,1.98418900000000064665,0.03270600000000012386,
119,27.07378781710767867708,27.07455552291818179356,27.08038350309059438814,19,0.00409600000000001629,0.01096399999999997377,18,1.67759300000000166619,0.02589500000000022339,
120,27.07840405145414663934,27.07671574378244017112,27.08141435086730197668,21,0.00453799999999998649,0.01472300000000004161,14,1.67480299999999715510,0.02395399999999980878,
121,27.07895724926768465934,27.08242050362438746447,27.08401888197513329715,19,0.00383300000000000307,0.01559800000000000075,20,1.96490599999999915326,0.02878700000000034009,
122,27.08207122100162678180,27.08505648698831791421,27.08570368485923651747,20,0.00412300000000001554,0.01350800000000007550,19,1.94017100000000652926,0.02758300000000080132,
123,27.08395394524155719296,27.08976089807756082450,27.09008294178147835396,20,0.00420699999999998853,0.01340399999999997149,21,2.37354000000000553428,0.02993099999999948579,
124,27.08780502939408307839,27.09168110886969316198,27.09311746646737972810,20,0.00437199999999998701,0.01821300000000003472,20,2.07647799999999449483,0.02543100000000020344,
125,27.09143414854659326352,27.09872476240751026921,27.09912273359670464856,22,0.00466300000000000048,0.01713100000000000733,22,2.00580599999999265037,0.03159299999999998221,
126,27.09632887357006936213,27.10015009214767545132,27.10166755334049071280,18,0.00453500000000001124,0.01797199999999998798,21,2.03969900000001302942,0.03284600000000015285,
127,27.10068736366868336063,27.10630231783361665521,27.10727994046673572370,21,0.00495199999999998419,0.01447900000000001963,21,2.91714199999999834745,0.06672199999999950393,
128,27.10517377146486239781,27.10880107099975688811,27.10910462080673610785,16,0.00478100000000003522,0.01882499999999998064,20,2.28179199999999582360,0.04274299999999975341,
129,27.10608432487141783440,27.11431260956169353449,27.11431260956168642906,15,0.00410499999999996978,0.01704299999999991932,17,2.39989500000000077762,0.02668000000000070315,
130,27.10788582197341511915,27.12286533585706749250,27.12595600194468303812,12,0.00332599999999999563,0.01713600000000004009,14,1.51973200000000474574,0.02039899999999938984,
131,27.11780705800517665693,27.13053724022002910488,27.13216920085022465514,13,0.00310500000000002441,0.01323200000000002152,14,1.41445099999999968077,0.01910699999999998511,
132,27.12947373703596198879,27.13229350405455164719,27.13783305406059653819,14,0.00382799999999999807,0.00991200000000003190,14,1.24069199999999568718,0.01928000000000018588,
133,27.12949805368685218809,27.13479275884142083441,27.13897646779063066447,17,0.00434699999999998976,0.00907199999999996898,18,1.72565299999999410829,0.02832599999999985130,
134,27.13648570705776918999,27.13690637464070221085,27.14625366195611633202,16,0.00447000000000002951,0.01554499999999991999,17,2.18717200000000389082,0.02705399999999968941,
135,27.14536823866681203299,27.13728803819571666622,27.15148941902375057111,17,0.00597599999999998133,0.03387300000000004196,16,2.31423300000000153887,0.02311699999999916599,
136,27.14900311035674818072,27.14512228234367086088,27.15468834263927888628,17,0.00765399999999999414,0.02046000000000014474,13,1.80742599999999242755,0.02727500000000127045,
137,27.15828637981797655243,27.15529159409198811659,27.16358606954455723326,17,0.00434099999999998376,0.01727499999999992930,20,2.08227800000000229375,0.02637600000000084322,
138,27.16430924364927079750,27.16095512343738604955,27.16589027392697985874,17,0.00424099999999999477,0.01656900000000005591,20,2.31794399999999711781,0.01191799999999965110,
139,27.16627121268867028903,27.16224034053589875271,27.16779469330950291805,19,0.00483000000000000096,0.01702599999999998559,17,1.52679300000001205717,0.02249400000000001398,
140,27.16774405524983393434,27.16432400659241963581,27.16999240501473167342,16,0.00433300000000003127,0.01524700000000001054,14,1.91792399999999929605,0.01955000000000062244,
141,27.16890413412544447169,27.17550186854301585981,27.17733624995503305399,17,0.00541999999999998039,0.01416099999999986814,14,2.24953800000000114778,0.02528400000000097236,
142,27.17439616543482117095,27.17998227395422361496,27.18065619082520356642,14,0.00440400000000001901,0.01527900000000004255,17,1.84086399999998207022,0.02709999999999901377,
143,27.17509035186471066936,27.18163202920044341226,27.18208221547423519837,22,0.00667499999999998650,0.01556099999999993599,21,2.11654699999999706961,0.03247599999999906117,
144,27.17758790307523142360,27.18656067701327216923,27.18716136582730413807,19,0.00560599999999999987,0.01218999999999992312,17,2.20177600000002371416,0.02972600000000014120,
145,27.17837978142915744684,27.19213659697574314578,27.19250199359889208495,18,0.00478400000000001047,0.01170099999999996143,21,2.39839499999999361535,0.03134000000000014552,
146,27.18045664577717346333,27.20025953914123917343,27.20050136398085527389,22,0.00579299999999999260,0.01552200000000003577,23,2.76189800000000218461,0.03386800000000000921,
147,27.20012501995236675612,27.20787473237107434443,27.20826031228010322138,18,0.00539299999999998114,0.01798500000000013976,16,2.28441300000000069303,0.03934199999999954400,
148,27.20544141002540783347,27.21084201541379243849,27.21100450143647719869,19,0.00616400000000000281,0.02517700000000000493,21,2.48803300000000149339,0.04431299999999893657,
149,27.20858196586221566804,27.21553496478099276601,27.21596246896444526442,21,0.00605200000000000182,0.01694699999999982332,19,2.67823400000000333421,0.03148599999999923682,
150,27.21282916503475846071,27.21585044714507972685,27.21977764681383860079,19,0.00565500000000002112,0.02521300000000015196,18,2.41509899999999788633,0.02118899999999968031,
151,27.21382071791242651670,27.22877352819481799884,27.22908180674624745166,19,0.00811999999999996058,0.01758199999999998653,20,2.80599899999998569911,0.05384699999999931208,
152,27.22432904753885196669,27.23168204633018518734,27.23462751198817244358,16,0.00679899999999999949,0.02508200000000004870,16,2.80134400000000027831,0.03146599999999999397,
153,27.23346443087928392401,27.23782261587014730253,27.23954336216587535091,18,0.00757499999999999840,0.01951899999999984203,18,2.92246000000000094587,0.04543499999999944805,
154,27.23821707540371761525,27.24449093622180484431,27.24478662539090834116,15,0.00496900000000000119,0.01800199999999985145,19,2.71849100000000021282,0.02879599999999982174,
155,27.24194627391456080545,27.25634744232901596206,27.25642277428238458015,21,0.00631600000000004380,0.02046100000000006247,21,2.38055700000001024819,0.03083199999999841623,
156,27.24983314176605020407,27.25911802395361860363,27.26001893792001240513,17,0.00570199999999998486,0.01949000000000000732,20,3.04576000000000135515,0.03875599999999934653,
157,27.25503980689819272243,27.26402128501165478269,27.26418670830070922761,19,0.00549899999999997613,0.01269699999999995832,19,3.03629599999999300053,0.04149800000000070099,
158,27.26063660567541901969,27.26710895520804456282,27.26827149779138892427,17,0.00517400000000001192,0.01527499999999992752,17,2.37216699999999036663,0.03384999999999926956,
159,27.26797892176191595581,27.27080993287648169598,27.27171787521798407283,19,0.00550100000000003364,0.01876300000000008517,18,2.90404900000001475746,0.03382299999999993645,
160,27.26857501123485505445,27.27323027833146795729,27.27362818223020823893,15,0.00447099999999994724,0.02198600000000006105,18,2.14490999999998166459,0.05316099999999934766,
161,27.27174489379959254620,27.27495040907887258186,27.27623270165257807207,18,0.00591900000000000759,0.01955499999999998906,16,2.48659100000000421460,0.03473499999999951626,
162,27.27284872080474897871,27.27591882058398553568,27.27760131105872787316,19,0.00642000000000003679,0.01936899999999996957,9,2.09230900000000019645,0.04450000000000109424,
163,27.27429523964227797705,27.27674225669472107825,27.27866002023221625450,19,0.00626099999999996104,0.02425500000000013756,20,2.58563000000000897671,0.03893400000000113437,
164,27.27516555266522857437,27.27912755630702079657,27.27999861361344002830,22,0.00584500000000004460,0.02277300000000015423,20,2.86272700000000668297,0.03434600000000109787,
165,27.27885450297972980138,27.28130120095471866648,27.28215146259415746499,18,0.00560999999999994836,0.02424099999999995703,22,2.84867199999999343163,0.03862800000000099487,
166,27.28117055600252527370,27.28223905659504566756,27.28338784250563620049,19,0.00640800000000002479,0.02352600000000015790,18,2.39406299999998850581,0.02688800000000135526,
167,27.28261513141677951921,27.28419793561435469087,27.28496073487087159037,18,0.00855000000000000204,0.04310700000000000642,18,2.81845699999999510510,0.03994400000000020157,
168,27.28303193710856078269,27.29041392726296422211,27.29069449583942130744,14,0.00500499999999998169,0.01471899999999992659,21,2.85937800000002084744,0.04298400000000057730,
169,27.28737218017085552901,27.29289421718788943849,27.29479250247595345513,19,0.00523300000000004317,0.01827700000000009872,18,2.44620599999998944440,0.04812800000000017064,
170,27.29292253967965820038,27.29510550617337827362,27.29781396128496240294,18,0.00547099999999994813,0.01718900000000012085,19,3.04346100000000774344,0.03392799999999951410,
171,27.29508103339494340389,27.30263802835658992763,27.30281237848949160707,20,0.00656700000000004502,0.02042300000000007998,21,3.00505099999998037674,0.04310500000000061505,
172,27.29804686498511401282,27.30662600660736671898,27.30845851704359716905,19,0.00617600000000001481,0.02147600000000005060,21,2.78821500000000810360,0.03370899999999998897,
173,27.30695050235002341310,27.31188474353528405913,27.31404836396319879555,19,0.00651199999999996226,0.02966699999999988790,19,3.07554899999999520332,0.02685700000000146304,
174,27.31608784692816271900,27.31434681630946315067,27.31928495164289927288,17,0.00630900000000000905,0.02367500000000011262,21,2.65342100000000868931,0.03011499999999855959,
175,27.32133503840616484126,27.31642412844837153330,27.32238068768811345421,22,0.00626400000000004731,0.02125099999999990885,19,2.54805999999999244210,0.02557299999999784745,
176,27.32284658967578749866,27.31974216689048873263,27.32443885678621597890,18,0.00667599999999990423,0.01885300000000000864,11,2.36256099999999946704,0.02790200000000098157,
177,27.32481619351829849052,27.32649273567896486270,27.32855198243893468657,14,0.00500500000000003720,0.01666900000000004489,17,2.31865400000000931868,0.03227899999999905845,
178,27.32797695927093073465,27.32923938589541634769,27.33154947915129184821,19,0.00597899999999995657,0.02092200000000010718,18,2.61997800000000324872,0.03190400000000082059,
179,27.33143159802703436867,27.33044520012644440499,27.33392079643712690995,19,0.00607800000000002782,0.02178199999999996805,20,2.46489900000000261571,0.03493899999999783290,
