bm23,bound_gmic,bound_vpc,bound_all_cuts,num_gmic,gmic_gen_time,gmic_apply_time,num_vpc,vpc_gen_time,vpc_apply_time,
584,24.68336802032961330156,20.57092176323557097817,24.68336802032961330156,9,0.00324399999999991362,0.03672300000000028319,0,0.00000000000000000000,0.00000000000000000000,
585,24.68336778100268347202,20.57092176323557097817,24.68336778100268347202,8,0.00232900000000002549,0.04342800000000046623,0,0.00000000000000000000,0.00000000000000000000,
586,24.68336824877341229012,20.57092176323557097817,24.68336824877341229012,8,0.00267200000000000770,0.03769899999999992701,0,0.00000000000000000000,0.00000000000000000000,
587,24.68336829337207305457,20.57092176323557097817,24.68336829337207305457,9,0.00248800000000004573,0.04467400000000054661,0,0.00000000000000000000,0.00000000000000000000,
588,24.68336807290019763172,20.57092176323557097817,24.68336807290019763172,10,0.00295400000000001217,0.07245400000000046248,0,0.00000000000000000000,0.00000000000000000000,
589,24.68336862831349876046,20.57092176323557097817,24.68336862831349876046,8,0.00227899999999991998,0.03851300000000001944,0,0.00000000000000000000,0.00000000000000000000,
590,24.68336848821966711398,20.57092176323557097817,24.68336848821966711398,10,0.00271399999999999419,0.06656899999999943418,0,0.00000000000000000000,0.00000000000000000000,
591,24.68336899763986380663,20.57092176323557097817,24.68336899763986380663,9,0.00258800000000003472,0.03894000000000019668,0,0.00000000000000000000,0.00000000000000000000,
592,24.68336846474446488742,20.57092176323557097817,24.68336846474446488742,10,0.00303900000000001391,0.27777999999999991587,0,0.00000000000000000000,0.00000000000000000000,
593,24.68336834185017281129,20.57092176323557097817,24.68336834185017281129,9,0.00271200000000004771,0.05290600000000011960,0,0.00000000000000000000,0.00000000000000000000,
594,24.68336892536788340635,20.57092176323557097817,24.68336892536788340635,9,0.00288299999999996892,0.03090700000000090597,0,0.00000000000000000000,0.00000000000000000000,
595,24.68336950294677478723,20.57092176323557097817,24.68336950294677478723,8,0.00249800000000000022,0.02748200000000089460,0,0.00000000000000000000,0.00000000000000000000,
596,24.68336886122959583645,20.57092176323557097817,24.68336886122959583645,8,0.00256199999999995320,0.04057800000000000296,0,0.00000000000000000000,0.00000000000000000000,
597,24.68336982085271458232,20.57092176323557097817,24.68336982085271458232,9,0.00280200000000008220,0.26857899999999901297,0,0.00000000000000000000,0.00000000000000000000,
598,24.68336927830637606007,20.57092176323557097817,24.68336927830637606007,10,0.00291599999999991866,0.05682600000000093132,0,0.00000000000000000000,0.00000000000000000000,
599,24.68337002494199694524,20.57092176323557097817,24.68337002494199694524,9,0.00249399999999999622,0.03627899999999861791,0,0.00000000000000000000,0.00000000000000000000,
600,24.68336983271316498190,20.57092176323557097817,24.68336983271316498190,10,0.00285400000000002319,0.04130400000000022942,0,0.00000000000000000000,0.00000000000000000000,
601,24.68337061175770941190,20.57092176323557097817,24.68337061175770941190,9,0.00259799999999998921,0.04467300000000129501,0,0.00000000000000000000,0.00000000000000000000,
602,24.68337033427620141879,20.57092176323557097817,24.68337033427620141879,8,0.00227500000000002700,0.06353900000000045623,0,0.00000000000000000000,0.00000000000000000000,
603,24.68337040211538280232,20.57092176323557097817,24.68337040211538280232,8,0.00264200000000003321,0.03677799999999997738,0,0.00000000000000000000,0.00000000000000000000,
604,24.68337174632705099953,20.57092176323557097817,24.68337174632705099953,10,0.00296499999999999542,0.04240700000000074965,0,0.00000000000000000000,0.00000000000000000000,
605,24.68337120163517894866,20.57092176323557097817,24.68337120163517894866,10,0.00285099999999993692,0.06328300000000020020,0,0.00000000000000000000,0.00000000000000000000,
606,24.68337106278648107605,20.57092176323557097817,24.68337106278648107605,9,0.00267099999999997895,0.03937799999999924694,0,0.00000000000000000000,0.00000000000000000000,
607,24.68337187966515955395,20.57092176323557097817,24.68337187966515955395,9,0.00244300000000008399,0.08730199999999932459,0,0.00000000000000000000,0.00000000000000000000,
608,24.68337141869323758669,20.57092176323557097817,24.68337141869323758669,9,0.00286399999999997767,0.06432700000000046714,0,0.00000000000000000000,0.00000000000000000000,
609,24.68337195472721745659,20.57092176323557097817,24.68337195472721745659,9,0.00308399999999997565,0.03089699999999950819,0,0.00000000000000000000,0.00000000000000000000,
610,24.68337216647870846487,20.57092176323557097817,24.68337216647870846487,8,0.00246500000000005048,0.03707999999999955776,0,0.00000000000000000000,0.00000000000000000000,
611,24.68337250598650811639,20.57092176323557097817,24.68337250598650811639,8,0.00270199999999998219,0.03607000000000049056,0,0.00000000000000000000,0.00000000000000000000,
612,24.68337227526490806895,20.57092176323557097817,24.68337227526490806895,7,0.00235499999999999599,0.06150900000000092405,0,0.00000000000000000000,0.00000000000000000000,
613,24.68337244441724109834,20.57092176323557097817,24.68337244441724109834,9,0.00279699999999993842,0.03612200000000065359,0,0.00000000000000000000,0.00000000000000000000,
614,24.68337272675920246456,20.57092176323557097817,24.68337272675920246456,9,0.00261300000000008747,0.02402900000000052216,0,0.00000000000000000000,0.00000000000000000000,
615,24.68337261652924041755,20.57092176323557097817,24.68337261652924041755,9,0.00334399999999990261,0.05829700000000137550,0,0.00000000000000000000,0.00000000000000000000,
616,24.68337264059834268437,20.57092176323557097817,24.68337264059834268437,9,0.00295100000000003693,0.03963699999999903412,0,0.00000000000000000000,0.00000000000000000000,
