iis-bupa-cov_presolved,bound_gmic,bound_vpc,bound_all_cuts,num_gmic,gmic_gen_time,gmic_apply_time,num_vpc,vpc_gen_time,vpc_apply_time,
0,26.49721687754318111274,26.49721687754318111274,26.49721687754318111274,0,0.000000,0.253808,0,0.000000,0.253808,
1,26.57796607348382877944,26.49721687754318111274,26.57796607348382877944,151,0.01569399999999999962,0.29743300000000000294,0,0.00000000000000000000,0.00000000000000000000,
2,26.63469770984248796708,26.49721687754318111274,26.63469770984248796708,148,0.01988299999999999790,0.33007599999999998053,0,0.00000000000000000000,0.00000000000000000000,
3,26.66357169052234965534,26.49721687754318111274,26.66357169052234965534,144,0.02196499999999999841,0.31699500000000002675,0,0.00000000000000000000,0.00000000000000000000,
4,26.66985199703963616003,26.49721687754318111274,26.66985199703963616003,125,0.02440799999999999914,0.30526199999999992230,0,0.00000000000000000000,0.00000000000000000000,
5,26.67914039761197741996,26.49721687754318111274,26.67914039761197741996,147,0.04345899999999999763,0.42649699999999990396,0,0.00000000000000000000,0.00000000000000000000,
6,26.68758128117999461892,26.49721687754318111274,26.68758128117999461892,134,0.03620599999999998819,0.43417200000000000237,0,0.00000000000000000000,0.00000000000000000000,
7,26.69035827858640885779,26.49721687754318111274,26.69035827858640885779,131,0.03742100000000000981,0.41907199999999988904,0,0.00000000000000000000,0.00000000000000000000,
8,26.69245903018258658790,26.49721687754318111274,26.69245903018258658790,131,0.04461999999999999300,0.35061000000000008825,0,0.00000000000000000000,0.00000000000000000000,
9,26.69534276152328189369,26.49721687754318111274,26.69534276152328189369,125,0.04902600000000001401,0.57092100000000023385,0,0.00000000000000000000,0.00000000000000000000,
10,26.69800656850910769435,26.49721687754318111274,26.69800656850910769435,130,0.05869199999999996642,0.53115399999999990399,0,0.00000000000000000000,0.00000000000000000000,
11,26.69978327438615295364,26.49721687754318111274,26.69978327438615295364,105,0.05539600000000000080,0.51313699999999995427,0,0.00000000000000000000,0.00000000000000000000,
12,26.70397025337912211285,26.49721687754318111274,26.70397025337912211285,109,0.06055599999999999872,0.50773899999999994037,0,0.00000000000000000000,0.00000000000000000000,
13,26.70833740251856980308,26.49721687754318111274,26.70833740251856980308,135,0.06333899999999997865,0.65621499999999954866,0,0.00000000000000000000,0.00000000000000000000,
14,26.71156485403097491371,26.49721687754318111274,26.71156485403097491371,130,0.06836399999999998034,0.59091599999999999682,0,0.00000000000000000000,0.00000000000000000000,
15,26.71353416489204235518,26.49721687754318111274,26.71353416489204235518,142,0.07273600000000002286,0.79677200000000070190,0,0.00000000000000000000,0.00000000000000000000,
16,26.71466524569252953825,26.49721687754318111274,26.71466524569252953825,126,0.07701599999999997337,0.73691299999999948511,0,0.00000000000000000000,0.00000000000000000000,
17,26.71574861487561136641,26.49721687754318111274,26.71574861487561136641,121,0.08715800000000006875,0.95229799999999986682,0,0.00000000000000000000,0.00000000000000000000,
18,26.71599306634718473674,26.49721687754318111274,26.71599306634718473674,106,0.08781200000000000117,0.82229700000000072180,0,0.00000000000000000000,0.00000000000000000000,
19,26.71635652980301145476,26.49721687754318111274,26.71635652980301145476,82,0.08449899999999987976,0.99974799999999852673,0,0.00000000000000000000,0.00000000000000000000,
20,26.71679325450720554613,26.49721687754318111274,26.71679325450720554613,132,0.09314900000000014835,1.07055700000000086902,0,0.00000000000000000000,0.00000000000000000000,
21,26.71722040203200521091,26.49721687754318111274,26.71722040203200521091,129,0.09854399999999996496,1.12817399999999956606,0,0.00000000000000000000,0.00000000000000000000,
22,26.71759350860216031265,26.49721687754318111274,26.71759350860216031265,125,0.10641499999999992632,1.02485900000000107468,0,0.00000000000000000000,0.00000000000000000000,
23,26.71794869874847577762,26.49721687754318111274,26.71794869874847577762,104,0.10193999999999991957,0.93530899999999839167,0,0.00000000000000000000,0.00000000000000000000,
24,26.71845225900113263151,26.49721687754318111274,26.71845225900113263151,106,0.10802600000000017744,1.03301599999999993429,0,0.00000000000000000000,0.00000000000000000000,
25,26.71867317612523962111,26.49721687754318111274,26.71867317612523962111,93,0.11216799999999982340,1.12967800000000018201,0,0.00000000000000000000,0.00000000000000000000,
26,26.71881964069119064220,26.49721687754318111274,26.71881964069119064220,44,0.13217800000000012872,1.49161799999999900024,0,0.00000000000000000000,0.00000000000000000000,
27,26.71890278520434591769,26.49721687754318111274,26.71890278520434591769,67,0.13895799999999991492,1.28332600000000240925,0,0.00000000000000000000,0.00000000000000000000,
28,26.71902247159050958203,26.49721687754318111274,26.71902247159050958203,36,0.13901800000000008595,0.98984799999999850684,0,0.00000000000000000000,0.00000000000000000000,
29,26.71923622787298668868,26.49721687754318111274,26.71923622787298668868,65,0.14562199999999991817,1.14555400000000062732,0,0.00000000000000000000,0.00000000000000000000,
30,26.71930795039461159490,26.49721687754318111274,26.71930795039461159490,11,0.13835500000000022780,1.06984200000000129194,0,0.00000000000000000000,0.00000000000000000000,
31,26.71940049100944492011,26.49721687754318111274,26.71940049100944492011,25,0.14102399999999981617,1.39428799999999952774,0,0.00000000000000000000,0.00000000000000000000,
32,26.71949070944848259046,26.49721687754318111274,26.71949070944848259046,31,0.12753999999999976467,1.44492199999999826332,0,0.00000000000000000000,0.00000000000000000000,
33,26.71957814138036724216,26.49721687754318111274,26.71957814138036724216,13,0.14260700000000037235,1.29220899999999971897,0,0.00000000000000000000,0.00000000000000000000,
34,26.71965501845842183570,26.49721687754318111274,26.71965501845842183570,8,0.15907399999999993767,1.05628100000000202385,0,0.00000000000000000000,0.00000000000000000000,
35,26.71974785168704968896,26.49721687754318111274,26.71974785168704968896,5,0.13815399999999966596,0.95634599999999991837,0,0.00000000000000000000,0.00000000000000000000,
36,26.71982652757900211782,26.49721687754318111274,26.71982652757900211782,47,0.14128300000000004744,1.01602499999999906777,0,0.00000000000000000000,0.00000000000000000000,
37,26.71992765334080388584,26.49721687754318111274,26.71992765334080388584,38,0.13350100000000031386,0.70753699999999852821,0,0.00000000000000000000,0.00000000000000000000,
